text,label
E ai? O que a @DellnoBrasil vai fazer a respeito? Via @ReclameAQUI http://www.reclameaqui.com.br/11765480/dell-computadores-do-brasil/dell-nao-cumpre-termo-de-garantia-basico/ …,-1
@opsbruxo meu irmão tem um note da DELL é uma boa marca acho,1
"Receptor WiFi em notebook em geral é bem ruim. Meu celular aqui ao lado nem sente as pequenas quedas de conexão, o Dell fica 3 minutos off",-1
Fui levar meu notebook pro correios agora só esperar a dell arrumar e mandar ele bom ... E sinto que vai demorar!,-1
A @Dell se recusou a prestar suporte do meu note pois atualizei meu Windows para o 10 com a chave fornecida por eles mesmos! Que escroto!,-1
"Daora, ia mandar um email pra Dell, perguntando se meu notebook vai funcionar de boa com o Windows 10---> minha garantia expirou",-1
"É muito fácil achar reclamações da @Dell @DellAjuda @DellnoBrasil não quer ter dor de cabeça, pesquise! http://www.reclameaqui.com.br/6789969/dell-computadores-do-brasil/problemas-sem-fim/ …",-1
Comprar memória pro notebook? Impossível! O jeito é reclamar da Dell no @ReclameAQUI: http://www.reclameaqui.com.br/14509101/dell-computadores-do-brasil/impossivel-adicionar-memoria-ao-notebook/ … @DellnoBrasil @Dell @Dellajuda,-1
"então, não sei vcs mas eu tenho note da #DELL #Vostro lindãoooo >.< e foi meu namorado fofo que me deeeeu >.<  ♥",1
"Notebook muito bom. Obrigado Dell! Pena que minha mesa quase não é o suficiente pra ter uma TV, um PS3, um PS4 e o Notebook!",1
"Meu notebook da Dell, chegou a uma semana aqui em casa.  Not novo, vindo da loja e já ta dando defeito... Oh marca bosta essa Dell",-1
Td o que eu queria era o meu notebook sério nunca te pedi nada @dell,-1
Meu notebook tá todo fodido. Tenho é que começar a trabalhar logo pra comprar outro e um outro cel também. Quero outro Dell,1
"a bateria desse not da dell dura pra caramba, estou c ele desde antes das 7 da noite, e só agora vou carregar.",1
Não vejo a hora de chegar meu notebook fodástico da @Dell direto do @submarino,1
Cara da Dell ta aq troocando as peças do note(de novo). Espero q resolva dessa vez,-1
Eras a Dell demorar menos pra atualizar o note. Isso eras muito.,-1
Meu amor responde pelo nome de notebook Dell ?,1
Minha adEvogada @IasmineEidelwei constatou que a @Dell possui o hábito de fazer venda casada. Diversos casos no Reclame Aqui.,-1
Meu pc de casa faleceu. Depois de tanta pesquisa comprei um notebook Dell ? Obrigada a todos pela indicação.,1
Dois anos de note estragado e agora nem o reembolso e feito.Espero que a Dell se retrate e faça a coisa certa.Vou ficar aguardando....,-1
"Comprei o note por causa do ""excelente"" suporte da Dell. @DellAjuda",1
"A tela do not fico preta, ai liguei na dell pra resolve e agora to aqui no telefone ja faz mais de 1 hr",-1
E a porra do note da #dell estragou de novo! #delllixo #notedell #lixo,-1
O meu notebook da Dell mal chegou e eu já tô quase arrependido da compra... Pelas reclamações que vi ele só vai me dar dor de cabeça. kkk,-1
To a 1 hora com a dell no telefone espero que resolva o problema do meu notebook ngm merece comprar e uma semana dps estragar,-1
"quase mandei um add friend muito impróprio, obg dell pelo botão do notebook ser meio torto",-1
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/11992389/dell-computadores-do-brasil/como-perder-clientes/ …,-1
"Notebook da Positivo é péssimo, credo! Melhor notebook é Dell",1
"A tela do meu notebook dell é muito apagada e sem brilho, quando jogo na TV ou no Mac parece outra coisa",-1
Notebook da @dell inutilizável após update para o windows 10 da @microsoftbr Ajudem a compartilhar quero uma solução!,-1
"Melhor coisa do notebook novo que a Dell me mandou foi que o auto falante é tipo, waayyyyy loud!!!! <3<3<3Dell<3<3<3",1
"Quem disse pra Dell que isso que eles fazem é um notebook? Parece mais uma sanduicheira, vive travando essa porra.",-1
"3 meses com meu notebook da dell com o Linux, e nunca vi travar, o outro note de casa recém formatado menos de um mês já travou 3x",1
tu olha o preço do MacBook e pensa: vou ver o preço do Dell... você ve os preços do Dell: - eu mesmo arrumo meu notebook u.u,-1
O notebook que eu acho super lindo da Dell veio para o Brasil. Mas: Sem placa de vídeo e com configurações toscas.,-1
Comprei meu not da Dell ihuuu,1
"Serio que vocês nunca precisem desmontar um notebook da Dell, acabou de desmontar o meu aqui e posso disse que foi foda!",-1
Ebaaa ganhei um notebook novo da dell woohoo??✌✌,1
"@johnnykatayama sim <3 não era poderoso como eu queria, mas eu note da dell lindo e melhor que o meu antigo",1
eu queria tanto um notebook da dell ou hp,1
adeus notebook dell escroto cheio de vírus descanse em paz,-1
"Só desabafando, preciso de um notebook novo urgentemente de preferencia um Dell pois o HP que eu tenho já morreu....?",1
Meu notebook não tem nem 6 meses e já está hibernando com 7% de bateria. Maldita DELL,-1
"A pior entrega que já tive foi de um Notebook da Dell como era customizado o prazo era de 30 dias, chegou no 30° dia.",-1
"Agradeço quem quiser me dar um notebook novo mas dessa vez não quero Dell, péssimo atendimento pós venda e a bateria uma bosta",-1
"dell melhor empresa, nao deu uma semana os loco vieram na baia trocar o lcd do note, sem custo",1
"uma treta com a @Dell ! Me passaram a informação que meu note chegaria hoje, mas graças a @sejaumrapidao só chegará dia 28.01! Valeu aê",-1
Dá uma olhada nessa reclamação que eu fiz contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13372457/dell-computadores-do-brasil/notebook-manchado-com-menos-de-4-meses-de-uso/ …,-1
"eu to deitando em posição fetal e pensando ""pq n comprei notebook da dell?""",1
"A @Dell @DellAjuda que manter contato apenas por ""DM"", vejam a imagem. #sqn @Reclame_AQUI @proteste @entregadificil  Link permanente da imagem incorporada",-1
"Meu note novo até que é amorzinho, mas como desapegar do antigo? #QuemTemNãoTroca #Dell",1
"Uma vez fui fazer o upgrade de um notebook meu Vista para Win7, e nenhum dos drivers oficiais da Dell funcionava mais.",-1
meu notebook ta muito lento to me sentindo enganado pela dell porque me fizeram uma propaganda enorme dessa coisa,-1
"tenho dois produtos DELL( um notebook e um tablet) o tablet quebrou o touch,ao tentar conserta-lo, a surpresa, a DELL não possui credenciada",-1
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI http://www.reclameaqui.com.br/13863658/dell-computadores-do-brasil/sem-retorno-do-suporte-tecnico-dell-a-respeito-de-notebook-v/ …,-1
Esse notebook da Dell é uma verdadeira merda,-1
Vlw dell por disponibilizar uma atualização que phodeuuuuu com meu note  Uhullll sem note por tempo indeterminado  To flz pra caraiiii,-1
Quero e preciso me comprar um notebook. E quero da Dell!,1
"E agora, o q faço? Meu note foi p o espaço! Ah se eu pudesse ter @Dell @DellnoBrasil compraria hoje Inpiron 2 em 1  Link permanente da imagem incorporada",1
ñ sei porque a #dell nunca fez os teclados dos seus not com luzes de led,-1
"Notebook Dell, um monstro de performance, um bosta pra sinal wi-fi",-1
Notebook de 3mil dar problema para conectar Wi-Fi aff maria Dell,-1
@DellnoBrasil há 1 ano sem a placa mãe Dell Vostro 1710 Notebook PARADO Dell nada,-1
Quando eu for comprar um notebook me lembrem de comprar o da Dell.  * garantia em domicílio.,1
"Pela terceira vez em 9 meses, recebo a visita do suporte da #Dell e fico, mais uma vez, sem note. Nada resolvido. Obrigada, @DellnoBrasil",-1
"Meu note ta uma bosta, tenho que chamar a assistência da dell aqui em casa mas amanha to indo pra praia. Nem sei o que fazer",-1
"@vieiracamila, pior eu que tenho o meu celular com Android e meu note @Dell, com menos de 1 ano de uso, mas já os odeio tanto todo dia.",-1
"Ai sua mãe interrompe a atualização do note e ele não liga mais obg #Dell #DellBrasil pela atenção, obg cara q me atendeu. Salvaram meu dia!",1
O meu notebook é o mais lindo #maleficent #dell ♥ http://instagram.com/p/x-FZ04j6WY/,1
"@Dell @DellnoBrasil parabéns pelo péssimo serviço de Hell Desk! Etiqueta no fundo do note apaga, a culpa é do cliente que comprou com vcs?",-1
"@AlicePeres ps. comprei um note da dell fera d++ por 1600, acho q tu merece esse presente para sua alma",1
"Meu notebook da Dell, chegou a uma semana aqui em casa.  Not novo, vindo da loja e já ta dando defeito... Oh marca bosta essa Dell",-1
Não tenho paciência pra dell querendo analisar o sistema do notebook ?,-1
"quero meu notebook da dell de volta pfvr, esse novo not as good",1
@DellAjudaPRO meu monitor de notebook da Dell novo está com uma linha clara e horizontal.,-1
"Por isso não gosto desse notebook Dell, vive pedindo atualização e demora um ano pra ligar depois",-1
Entrei no chat da dell p ve o negócio do meu notebook e sou a 10 porra !!,-1
"@Vowlenhart tenho um notebook Dell há 3 anos sem formatar é boa marca e qualidade, mas já fiz muita besteira nele",1
"Tenta voltar seu notebook da dell do windows 10 para o windows 8.1, VC vai ver q bosta é isso. Tela petra 5 horas.  Link permanente da imagem incorporada",-1
@luuan__ notebook do Sheldon é Dell. Melhor argumento não há. ?,1
"Que saudades do meu notebook da HP, esse Dell é uma bosta, que sacoooooo",-1
Notebook Dell continua dando defeito: http://youtu.be/02w_F1pcByE?a  via @YouTube,-1
"quero trocar meu notebook, não gostei desse da Dell quero um HP dnv ??????",-1
"Como uma Ferrari, ultrabook Dell XPS 13 tem potência e preço alto: O Dell XPS 13 não é um notebook para quem q... http://abr.ai/1L340rc",1
No momento em mais uma das minha cerca de 15 ligações pra tentar resolver o problema do meu notebook com a dell,-1
"Não, nãããããããooooo!!! Dell, eu não quero comprar notebook. Comprei um novinho em folha no fim do ano passado.",-1
E eeeu papapapará gostava tanto de você... Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13243730/dell-computadores-do-brasil/laptop-sem-as-configuracoes-solicitadas-pacote-office-e-mcaf/ …,-1
Pessoal se alguem tem notebook da Hell ops! Dell é esta pensando em fazer atualização por favor não faça pois... http://fb.me/7GUbC3KNA,-1
"Uma das piores compras que eu fiz, foi ter comprado um notebook da Dell. Não caio mais nessa, nem com pão doce.",-1
Apaixonada pelo meu Notebook?❤️???? #dell #notebook #infostoreba #infostorecomputadores @… https://instagram.com/p/6Fvso8OuGn/,1
@firsttromeo @myunngsoo gnete vcs nunca viram comercial da dell não ultrabook eh um notebook SUPEEEEEEEERRRRR lixo odiei,-1
"Meu dell latitude eh loco demaisss, q note bom",1
"Alguém me dá um notebook Dell, tô apaixonado por esse teclado molinho e gostoso de digitar, ai tô apaixonado mesmo.",1
TO IRADOO!,-1
Nunca mais compro notebook da dell,-1
"@renatadiem Eu tenho um Dell que está funcionando há 7 anos. Ainda está firme e forte, mas virou notebook secundário.",1
Tá mais barato (e fácil) comprar notebook no próprio site da Dell do que em lojas online como a submarino e cia.,1
Reclame Aqui - Dell Computadores do Brasil - Dell nega atendimento em garantia http://fb.me/3y6oNrpUw,-1
"Minha colega comprou o mesmo modelo de notebook da @Dell que eu e praticamente no mesmo período, eles vivem travando...",-1
nada pior que acordar ligar o note e descobrir que queimou a placa wifi </3 #dell @DellAjuda,-1
Cá estou paquerando um notebook maravilhoso da Dell que comprarei em breve.,1
Selok meo not é mol rapido kk DELL é zikaa,1
"nossa , curti pakas, a tia da dell me deu ctz que ia chegar meu not mas nada",-1
obrigado michael da dell pela atenção migo mas meu notebook voltou a estar bem,1
"Madrugada ajeitando um notebook. Depois de tanto quebrar a cabeça, finalmente arrumei a solução pro ubuntu 64 bits no notebook DELL.",-1
"Not não tem nem 2 meses de uso, é já ta pipocando e olha que é da Dell",-1
@tmnobre Por nada! Eu tenho um notebook Dell e já passei muita dor de cabeça com ele.,-1
"@confidobrev samsung, sony e dell são as melhores pra notebook",1
@Dell Deixo aqui a minha insatisfação com a DELL e com o técnico que fez atendimento na garantia de meu notebook. Nro RS: 898255867,-1
to tomando cada susto com o simbolo da Dell na tela do not ??,-1
"Creiam, após dois anos com um notebook dell (que mesmo sendo de entrada eu amo), graças ao Analista de Sistema... http://fb.me/2ykB0MGD9",1
A Dell não está agindo de boa fé comigo. Renoveu o suporte do meu note até 2016 e depois de 30 meses exigem NF pra me atender,-1
"A tela do meu celular é bem melhor que o do meu notebook da Dell , que horrível",-1
Note da Dell com uma baita configuração e valor também,1
"Eu odeio esse notebook da Dell, mano, vocês não tem noção. #SaudadesSamsung",-1
"E eu q havia comprado um notebook @Dell apostando no suporte rápido, dancei. Saudades dos meus Sony Vaio.",-1
JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam! #DELL #LIXO,-1
"Tenho um notebook DELL e não consigo desativar o microfone interno. Quero usar fone externo e não consigo. Suporte não consegue, como pode?",-1
Reclame Aqui - Dell Computadores do Brasil - Dell Inspiron 14 sem solução de problemas. http://fb.me/2SyEetUf6,-1
a dell é tão eficiente que já te dá as dicas pra resolver os problemas que seu notebook vai ter,-1
"Dell, pelo amor de deus troca o meu notebook, vai ser a terceira vez que eu preciso chamar a assistência técnica. 13js",-1
Chego uns notebook da dell aqui na loja que me deixa de boca aberta de tão top que são,1
Meu notebook Dell tem um diacho de um programa em segundo plano de recovery que não tem nenhuma opção de desativar.,-1
@ruisantoos como a @Dell sabe que eu sou fresco e sempre vacila pra entregar meu note?,-1
"MEU FILHO NAO MORREU, SENHOR AMADO FORAM 900 CONTO ECONOMIZADOS NESSE MES DE JULHO, OBRIGADA DELL POR NAO FAZER UM NOTEBOOK TAO PORCARIA",1
Dá uma olhada nessa reclamação contra @DellnoBrasil Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13629753/dell-computadores-do-brasil/notebook-dell-aparelhos-de-terceira-categoria/ …,-1
Meu notebook dell não está entrando no Windows. E olha que eu desliguei ele certinho ontem a noite.,-1
Vontade de esganar meu pai por ter comprado notebook samsung quando eu mesma tinha falo que um Dell era melhor,1
a diferença entre pedir pra Dell trocar a tela do meu notebook e eu mesmo comprar uma pelo mercado livre e trocar é maomeno mil reais,-1
"notebook da dell é tão bão, mas dá tanta atualização",1
"3 meses com meu notebook da dell com o Linux, e nunca vi travar, o outro note de casa recém formatado menos de um mês já travou 3x",1
"Qual é o problema da Dell com o Windows 8.1, hein? Já é o segundo note que vejo que dá problema com essa versão...",-1
"tô há 35 minutos conversando por telefone com o técnico da Dell, procurando uma solução para o meu finado notebook",-1
"reconhecimento público: o atendimento da Dell e sua prestadora aqui foi excelente, em menos de 3 dias consertaram a tela do meu notebook.",1
"2 anos após ter comprado o notebook, eu encontrei a entrada pra cartão de memória. Culpa da Dell.",-1
"Tu paga 3 pau em um notebook da Dell e essa bixiga tá mais lenta que o meu antigo pc com celeron, wtf?",-1
". @Dell R$ 1.603,29 pra trocar só a tela de um notebook que custou R$ 2399? Cês tão de zoeira?",-1
"É fácil, atrás de um notebook da Dell ou Iphone, julgar alguém que rala o dia todo para sustentar uma família e mostrar o futebol a filha.",-1
Atualizar Driver do Chipset e Bios pra tudo funcionar!! Bosta de Dell!! Vou comprar um notebook novo e foda-se!,-1
"Comprei um notebook Dell faz mais ou menos um mês, e tô me perguntando porque não comprei essa maravilha antes.",1
vai toma no cu notebook da dell é muito bom,1
Dá uma olhada nessa reclamação contra @Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/14164806/dell-computadores-do-brasil/suporte-nao-e-confiavel/ … #dell,-1
Eu tenho um note antigo da hp aq que tem uns 5 anos e ainda funciona blz. Só é lento. Aí o Dell me apronta uma dessas.,-1
@tcurvelo além disso a garantia da Dell é excelente. Meu último notebook deu problema no hd e eles foram trocar na minha casa,1
"não estou conseguindo assistir séries no note, Dell seus inuteis",-1
"Além de vir com Baidu PC Fast, o notebook da @DellnoBrasil ainda tem seu próprio e horrível sistema de recuperação de fabrica. #FAIL @Dell",-1
"Muito satisfeito com o note da dell aqui, é demais! @DellnoBrasil",1
@hey_mika Acredite a Dell é uma das poucas marcas  de notebook que ainda prestam. Tinha um notebook da HP que obsensor Wi Fi derretia...,1
Reclame Aqui - Dell Computadores do Brasil - Dell erra na entrega e não cumpre prazo http://fb.me/6oW8KuPSt,-1
TO IRADOO!,-1
"Se tem uma coisa que tenho ctz na vida é: se sua intenção com um notebook é conectar-se a internet via Wifi, NAO compre Dell",-1
"Vou te trocar, notebook. Foi muito bom esses 5 anos q passamos juntos, love u mas n da p ser assim #dell #2011 Link permanente da imagem incorporada",1
ai seu notebook buga 1 mês depois de ter acabado a garantia e o técnico fala na sua cara que não tem mais o que fazer. Te amo dell,-1
Reclame Aqui - Dell Computadores do Brasil - VENDE A GARANTIA E NÃO CONSERTA O EQUIPAMENTO.... http://fb.me/4rQgIBNCv,-1
"Sério Dell, eu tenho que decorar a quantidade de apitos que o retardado do meu note da ?",-1
"Aff que bosta, meu note ta travando muito, de um jeito anormal... Porra é um Dell! Não era pra ser assim!",-1
Essa merda de not novinho já ta dando problema. #Dell :/,-1
"Bom dia pra quem não quis finalizar a compra do note ontem e hoje ele acordou R$ 100 mais caro. Obrigada, Dell! :(",-1
"A Dell viu meu nome e me vendeu o notebook com defeito, né possível! Um i5, 6GB de memória, q não rende o q uns i3 2GB rendem por ai ><",-1
Alguém tem notebook Dell e sabe como tirar essa caralha desse brilho adaptavel?,-1
"Comprei um note dell pouco antes de eu viajar de férias. Voltei domingo agora. O bicho já ta dando problemas. Pqp, sabe?",-1
Acabei de pagar baús de moedas de ouro em um note da Dell. Espero que quando chegar já venha a arma junto pra eu me matar logo em seguida.,-1
"Só compro notebook da Dell agora, sem comparações",1
comprei meu notebook da dell fez 1 ano e já tá um lixo eu quero meus direitos repassem até chegar na dilma web diva tulla nyle,-1
Seus notebook é uma bosta @Dell,-1
"Vejam só : Entrou para manutenção um notebook Dell, que por sinal excelente qualidade. Após diagnostico com nossa... http://fb.me/7qma4VaHg",1
e esse notebook dell xps 13 que é tipo um macbook com windows ein,-1
Aguardando até agora a Assistência 24h da @Dell #DellBrazil. Você tem seus prazos para cumprir e seu notebook parado até quando?,-1
Me lembrem de nunca comprar notebook da Dell,-1
amanhã o técnico da Dell vem arrumar o notebook \o/,1
Esse Not da Dell nem presta sapoha Ta com problema de Junta!,-1
"Nunca mais compro notebook da @Dell, meu core 2 duos era mais rápido que esse i5.",-1
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13680758/dell-computadores-do-brasil/ultrabook-dell-vostro-5470-led-pisca-sem-parar/ …,-1
Como se não bastasse meu celular estar estragado estragou o not também,-1
Uma dor de cabeça chamada @Dell #PutoDaVida #Revotado #ServiçoPéssimo #Reclamação @ReclameAQUI,-1
"Eh muito bom ter note novo, Dell 2 em 1, muito massa.",1
Feliz com o meu not novo ? #Dell ??? (@ Casa do momor) https://www.swarmapp.com/c/1tHYMJ6bPzU,1
vou ter que chamar o técnico da Dell pq a tela do note ta com uma pintinha aff e eu que ja comprei logo a dell pq pensei nao dar problema,-1
Desculpas eu já ouvi demais quero solução !!! http://fb.me/1zDEY5kJ3,-1
"Preciso mesmo é um note Dell, esse comprarei.",1
"Problemas com eletrônicos só aparecem depois que acaba a garantia, incrível! #Dell #Notebook",-1
Finalmente meu notebook novo chegou! Agora eu 'tou com a @Dell.,1
@telmachristiane esse foi o meu primeiro note Dell. Não foi uma experiência muito boa. Tenho um outro Acer que nunca deu problema.,-1
Meu note era tao bonitinho quando chegou..agora ta uma desgraça pra remover todos esses virus. Quase mandando pra dell ):,-1
Aí seu notebook novinho dá pau... e vc descobre q tem um monte de gente na mesma situação... NUNCA comprem Dell! #erro0xc000021a,-1
Design é pouco pro XPS 13. Que notebook lindo. http://del.ly/6018B6ZSG,1
"o not da dell eh mto foda, nunca mexi num melhor vei, eu ganhei um de presente do meu pai ? eu amei #JustinForMMVA",1
Eu falo que a Dell não sabe fazer carregador de notebook que dure mais que o mesmo porque na 1ª vez que deu problema eu vi que MUITAS +,-1
quero um notebook da Dell quero o vermelho,1
"Defeito LCD Notebook Dell Inspiron 14R (5437, Mid 2013) - Defective Dell Notebook (Jul2015): http://youtu.be/K8VHUKr2TFY?a  via @YouTube",-1
Atualizar a BIOS dos note #Dell é muito suave neh.,1
"@rafabarbosa Ultrabook dá Dell não Ultrabook, é um monstro como todo notebook. Viaja no peso nas especificações! :s Eu curti um da LG.. :x",-1
Reclame Aqui - Dell Computadores do Brasil - Tablet Dell Venue 7 3741-A10 - Não comprem de jeito... http://fb.me/6OyapnzOv,-1
"Pessoal, quem precisar de um Notebook pode ir nesse que vale muito a pena: Dell Core i7 com 16gb de memória... http://fb.me/1KAQPUHKv",1
"aqui com o not da dell, aquele que tinha riscado o hd, agora tá com o hd novinho, tudo já instalado, ele já tá bombando!",1
"Quero comprar um notebook novo, esse aqui não dá mais, plmdds. Comprar da Dell foi a PIOR decisão que eu fiz, sério.",-1
Só queria que o meu notebook NOVO funcionasse e que a Dell me desse um novo em vez de ficar mandando técnico e pedindo pra eu fazer testes.,-1
tenho um  notebook da Dell tem um processador i7 e 8GB de RAM e o Google Chrome trava a cada 10 minutos,-1
Meu notebook voltou apos a atualização sem som... Ai tive que baixar o driver mais atual no site da @dell e rezei... Deu certo! #Windows10,1
achava que a Dell era a menos pior dentre os notebooks e to a um ano quebrando a cara com o note indo e voltando da assistência,-1
#omg Ainda ñ consigo navegar na internet no meu notebook @DellnoBrasil @Dell Atualização de drivers e troca de placa ñ resolveu o problema!,-1
A tecla DELETE do meu notebook DELL tá com defeito. Quando não funciona fica pressionando pra excluir tudo o que eu seleciono. E agora?,-1
Sonho: notebook da Dell Realidade: PC quebrado,-1
@CadeANess @KevinMonteiroo tenho um pc dell e eh so amor mas recentemente comprei um note e com 15 dias tava travando. Resumindo: PROCON ?,-1
"@dutrX @pontofrio_sac @ReclameAQUI essa porcaria da @dell tem esse trambique mesmo, não poupe o couro deles.",-1
1.600 dilmas pra concertar a tela do meu notebook @Dell? Com esse dinheiro eu compro um novo né kirido... ¬¬,-1
Mas meu note começando a ser frango nos traves da vida e olha q é Dell a marca maravilha q todo o ser vivente me indicou e eu comprei,1
"Reclame Aqui - Dell Computadores do Brasil - garantia de notebook, já e a quarta vez MEU DEUS http://fb.me/47HRRfSEJ",-1
"@DellAjuda Agora que fui ver o ranking da Dell no ReclameAqui, só 29% das reclamações voltariam a fazer negócio, acho q entrei em uma furada",-1
Aparentemente meu notebook Dell é um dos poucos que simplesmente não funcionam con o Microsoft Wireless Display Adapter,-1
"a melhor coisa do notebook da dell é o teclado iluminado, era um sacrifício digitar no escurto",1
"Maravilha ter de ligar de novo no suporte técnico da dell pq o wi fi do notebook parou de funcionar do nada, mas o PC não acha nada errado.",-1
"sdds note Dell (sempre achei os Lenovo com cara de coisa vagabunda e os técnicozões falaram que era de boa, vai tranquila). Cu.",1
"@moby_vmg Dell é top, ponta firme em qqr problema que você tiver, tem uma assistência eficiente e rápida, acho uma ótima marca! NOTE TOP *-*",1
@intelbrasil Meu primeiro pc na verdade é um notebook Dell Inspiron com Intel Core i5. #AmorAPrimeiraVista #NuncaVouEsquecer,1
"@mediarequentada sério, um notebook top da dell q é ótimo pra edição de vídeo é METADE do preço. e tudo bem q vai ter q trabalhar com adobe",1
Vou conversar amanhã com o cara da Dell pra ver se o tecnico vai vir aqui em casa TENTAR arrumar o problema do notebook.,-1
"@Dell agora é Procom! Nem Reclame Aqui adianta mais! Fiquem atentos! Não comprem! Não presta! 3 dias esperando retorno, sem solução! 0 retweet 0 curtiu",-1
@opiomorph @mattoi_ eu fiz backup e clean install no notebook novo da minha mãe. já veio ruim de fábrica cheio daqueles programas da dell,-1
"Se vocês forem comprar um notebook, fujam da Dell, dica de amiguinho",-1
notebook natinha...http://www.walmart.com.br/produto/Informatica/Notebooks/Acer/493 …... — o segundo! dell eh vida <3 http://ask.fm/a/c919n8lb,1
"Acho que vale muito a pena ultrapassar um pouco meu orçamento por um notebook que seja Dell e, especialmente, com processador i5",1
A DELL COBRE O NOTEBOOK MOLHADO E A SAMSUNG NÃO GENTE QUE MUNDO É ESSE EU TENHO QUE LER AS COISA ANTES DE COMPRAR (((E DE MOLHAR,1
Descaso total da @dell @DellAjudaPRO @MichaelDell comigo. Paguei o NOTE a vista! E ainda solicitei assistência residencial. Nunca vieram,-1
"E esse meu note novo, i7 quinta geracao, ssd e a porra da webcam nao funciona (y) que beleza hein dell",-1
"vi um notebook p-e-r-f-e-i-t-o ontem na saraiva, Dell, i7 5ª geração, tela touch, 8G, teclado retroiluminado e virava mesa digitalizadora?",1
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/14658650/dell-computadores-do-brasil/notebook-vostro-5470-com-problema-que-nao-tem-solucao/ …,-1
"Enfim, a formatação do notebook ficou perfeita. O desempenho está 100% do Vostro 3560. Parabéns a @Dell por deixar os drivers atualizados",1
"A Dell cobrando a pequena quantia de R$ 1.500,00 pra trocar o lcd do meu note.  Existem várias formas de assalto, realmente..",-1
Notebook Latitude Dell teve hd substituido e formatado com sucesso windows 7 64bit.  um cliente satisfeito.,1
O @DellAjuda é a última esperança. Comprei Note c/ Office 2013. A Dell não mandou chave do produto e ainda me diz p/ resolver c/ a microsoft,-1
"A @DellAjuda @DellAjudaPRO @Dell @DellnoBrasil confundi análise com terapia, quanto tempo vc levam p analisar?",-1
Formatando Note em Pleno #Domingo #Sofrencia #Dell #Inspiron #CasaDeFerreiroEspetoDePau  Link permanente da imagem incorporada,-1
alo @dell vamo cooperar que esse notebook nao tem nem 1 ano pra dar problema me ajuda,-1
"Todo mundo que conheço e comprou Dell teve algum problema, seja na entrega ou com o notebook",-1
"Cara meu notebook tá um lixo, preciso de um Dell Inspiron já!",1
"Testamos o Dell Chromebox, computador superportátil com desempenho top , Notícias , TechTudo http://www.techtudo.com.br/noticias/noticia/2014/11/testamos-o-dell-chromebox-computador-superportatil-com-desempenho-top.html … via @TechTudo",1
Reclame Aqui - Dell Computadores do Brasil - Preciso da Minha Chave de Ativação e a Dell esta... http://fb.me/4N5neMF6I,-1
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - Técnico au... http://www.reclameaqui.com.br/12977428/dell-computadores-do-brasil/tecnico-autorizado-destruiu-meu-note-na-garantia-e-a-del,-1
@dell alguém consegue me explicar por que eu não consigo nem aumentar e nem diminuir o brilho do meu notebook? Obrigado!!,-1
"Para cada vez que meu note der erro e eu estiver trabalhando vou postar ""Obrigado @DellAjuda ""... Dell ajuda a me dar um infarto só se for",-1
"Aí não sei se fodo com a dell ou se com o pessoal que formatou meu notebook, socorro",-1
"Sugiro que não comprem notebook ou qualquer outro aparelhos da Dell... nada funciona, só problemas. — se sentindo... http://fb.me/1GT0j21bJ",-1
no momento estou eu na fila do suporte técnico online da Dell pois o microfone do meu notebook aparentemente não existe.,-1
Frustado com o atendimento da Dell. Note c/ 3 semanas deu problema no carregador. Suporte ficou de me enviar um novo... @DellAjuda,-1
Muito legal esses travesseiros de notebook da @dell  Link permanente da imagem incorporada,1
@fabiohara Hara desculpe incomoda-lo... tenho um note dell e após atualizar para windows 10 ele simplesmente não liga!! modelo inspiron 14z,-1
"Ok, formatei o notebook com o sistema da própria Dell e a webcam continua sem funcionar. Aí vou pro Linux e ela funciona.",-1
"nossa eu acho que o Juninho (famoso cara do chat da dell) nunca viu um notebook na vida, me pediu várias ~fotos do equipamento~",-1
"A Dell me manda dois emails por dia, acho que eles sabem que meu notebook não tá mais funcionando e tão tentando me vender outro!",-1
"@theashura eu tô juntando dinheiro pra comprar um desktop fodástico mesmo da dell mas por enquanto tenho que me virar com o note, mas ele",1
"Então né, eu cliquei num negócio e o note reiniciou(ele tava fazendo algo de backup dell sei lá) aí né, foda",-1
"Gente, a dell demora montar um note ein! #oh",-1
