text,label
"tem calor, inteligência e personagens interessantes retratados com compaixão.",1
quando não há mais nada acontecendo,0
no cabo,0
"com anel,",1
longe de um empreendimento inovador,0
que essas mulheres são espetaculares,1
Pode parecer pneusamente simplificado.,0
se divertiu nas águas rasas divertidas,1
bom documentário musical,1
"Wewannour dinheiro de volta, na verdade.",0
compensa isso com uma verossimilhança agradável,1
"animação há 30 anos , musicais há 40 anos e",0
"misterioso, sensual, emocionalmente intenso e repleto",1
Uma comédia de bom coração com uma variedade de personagens peculiares e uma história envolvente,1
pode receber crédito pela maior parte do sucesso do filme.,1
"Ainda assim, a sensibilidade dickensiana atualizada da história do escritor Craig Bartlett é atraente.",1
Uma comédia romântica bem feita satisfatória,1
repleto de cenas e vistas e momentos bonitos,1
performances impressionantes,1
um ótimo,1
revela-se implacavelmente sombrio - e igualmente cativante.,1
de talento cerebral e cinemantico,1
Oodles of Charm,1
"aquele cuja visão da América, história e constrangimento da vida humana é generosa e profunda",1
"em xxx, diesel é aquela criatura rara – um herói de ação com boas maneiras à mesa e alguém que prova que a elegância é mais do que a profundidade de uma tatuagem.",1
exatamente cativante,1
"agita não um, mas duas tempestades flagrantemente falsas para enfatizar a ação",0
"constantemente flui para frente e para trás, tecendo temas entre três vertentes que nos permitem ver os eventos como se através de um prisma",1
Kline é totalmente convincente - e profundamente atraente - como um professor nobre que abraça um código moral rigoroso,1
oferece um desempenho magnético.,1
um trabalho suntuoso,1
"são inocentes, infantis e inerentemente engraçados",1
'estou preso a um script que os impede de disparar em todos os cilindros,0
"agradável graças ao seu elenco , sua culinária e suas melodias peculiares",1
de 'Black Culture' e os aspectos mais idiotas,0
A porcaria,0
Consumido pela luxúria e amor e esmagado pela traição por que evoca os fumos intoxicantes e fantasmas emocionais de um Rembrandt recém -pintado,1
encharcado e sombrio,0
frequentemente hilário,1
Porque o Panic Room está interessado em nada mais do que chupar você... e fazer você suar,1
Eu não ri.,0
colado,1
tem suas falhas,0
Boas reviravoltas,1
já estavam cansados,0
torcendo pelo filme,1
"Dumb, doce e intermitentemente hilário",1
refrescantemente franco,1
"De alguma forma, consegue colocar você sob o seu feitiço",1
pontos salientes,1
história cruel,0
"Defusa esse tema provocativo, submergindo -o em um triângulo amoroso.",1
confusão pretensiosa,0
A direção competente de Campanella e seu excelente elenco superam os obstáculos de um resultado previsível e um roteiro que encoberta a evolução de Rafael.,1
"não acusar o kung pow por tedanetes, pois é exatamente o que quer ser: um filme atrozmente, inseguro e indescritivelmente ruim",0
"derivado, longo demais e bombástico",0
a alta infidelidade,0
"energia admirável, caracterizações encorpadas e urgência narrativa",1
"uma comédia de lascamento da cultura que, além de ser muito engraçado,",1
", e ainda no final",1
"Na verdade, significa enfrentar seus medos",1
Nem uma palavra de inglês,0
bem-intencionado,1
Humor perversamente doente e torcido,1
profissionais afro-americanos,1
"derrubou este filme na faixa "" a "" , como é",1
"daqueles romances supostamente ""não filtráveis"" que superaram as chances de emergir como um filme requintado por si só",1
emocional e narrativamente complexo,1
Considere isso `perfeição. ',1
", estrutura e ritmos",1
muito bobo e,0
impressionante e ainda falta sobre tudo,0
faminto e sem sentido,0
fica desajeitado na tela,0
"não tem nada do crepitar de "" atração fatal "" , "" 9 1/2 semanas "" , ou mesmo "" proposta indecente "" , e se parece mais com o impassível remake de "" lolita "" de lyne.",0
personalidade,1
"para sangrar quase completamente seco de humor, verve e diversão",0
falha em se elevar acima de seu material de origem nojento,0
"Jolly, Fun-for-Fun, o espírito comunitário é para a essência da Broadway",1
um olhar intrigante para a indústria cinematográfica francesa durante a ocupação alemã;Seus momentos mais deliciosos chegam quando vários personagens expressam seus eus internos peculiares,1
tantos efeitos especiais e truques de festa visual distraídos,0
decepciona,0
"Uma máquina do tempo, uma viagem de volta à sua infância, quando os cuidados derreteram no teatro escuro, e os filmes tinham a capacidade de hipnotizar, surpreender e entreter.",1
difícil para o público,0
totalmente extraviado,0
um filme espirituoso,1
Os fabricantes desta sequência 'nós' re-para-a sequência de Cash 'foram,0
despertar e amadurecimento,1
"é trabalho mecânico e previsível, mas com um visual filosófico chegando no final que o resgata extravagantemente",1
complexo,1
foi evocado apenas 10 minutos antes das filmagens,0
"tem uma queixa grave, mas obscura contra pais,",0
é um exame insultuosamente inepto e artificial do luto e seus impactos sobre os relacionamentos dos sobreviventes,0
estavam assistindo macacos arremessando suas fezes em você.,0
"um exercício visualmente chamativo, mas narrativamente opaco e emocionalmente insípido de estilo e mistificação.",0
` lâmina ii ' simplesmente não corta,0
"parecem ter sido retirados do subconsciente de terry gilliam , pressionados através do moedor de carne de kafka e dentro das tripas de buñuel",0
") O gosto pelo "" humor de choque "" se desgastará em todos",0
documentário comovente,1
"uma questão de arranjos de encanamento e jogos mentais, sem carga erótica ou sensual",0
Capacidade estranha de se endireitar com precisão quando você pensa que está em perigo de dar errado,1
um casal atraente -,1
Juwanna Mann,1
Isso está conspicuamente ausente da explosão de tela grande das meninas,0
um poema estendido e aberto,1
e costuras autoconscientes,0
a coisa estranha,0
"O extraordinário acesso do cineasta a Massoud, cujo charme, cultivo e devoção ao seu povo são prontamente aparentes",1
Coisas engraçadas,1
", o filme (aos 80 minutos) é realmente bastante divertido.",1
"Apesar de seu virtuosismo visual, `Naqoyqatsi 'é banal em sua mensagem e a escolha do material para transmiti -la.",0
tão baixo em um mal,0
é novela pouco convincente que tornatore estava certo em cortar,0
Não somos pagos o suficiente para sentar -se por uma porcaria como essa.,0
esta versão é elevada alguns degraus acima do pablum de fantasia infantil pela perspicácia adstringente de allen.,1
A carreira de Godfrey Reggio brilha como um farol solitário.,1
porque ultrapassa seu tempo de execução natural,0
estão clinicamente deprimidos e abandonaram suas poucas esperanças e sonhos,0
", história convincente",1
"torna-se fantasioso, macabro e cativantemente quixotesco.",1
um final que é impenetrável e monótono,0
"um texto para `lamber,",0
Como um exercício de diálogo estendido no retardado 101,0
apresentando uma premissa intrigante e atraente,1
"charme, cultivo e devoção",1
Como se você andasse de zíper depois de comer um cachorro de milho e um algodão doce extra grande,0
Parece três horas,0
Muito bem escrito,1
pais cuidado;Esta é a penitência do filme,0
"muito agitado e monossilábico, apesar do fato",0
sucesso potencial,1
Xerox pálido de outros filmes de crimes melhores,0
reflexivo e lindamente,1
deixando o teatro com um sorriso no seu rosto,1
é incrivelmente vivo e admirável em muitos níveis.,1
Um filme baaaaaaaaad,0
sem graça,0
Conseguimos a comédia com a qual nos contentamos.,0
velho,0
"ser (Assayas ') Homening to the Gallic `Tradition of Quality,",1
Ficarei tão entediado assistindo morvern callar quanto os personagens estão nele,0
", como o trabalho de sangue prova, isso foi há muito, muito tempo.",0
um americano,1
um roteirista sem imaginação,0
"Gostei do conto original, mas deste filme, mesmo em uma hora e vinte e alguns minutos",0
"Mesmo quando se arrasta, somos forçados a refletir que sua imaginação visual é de tirar o fôlego",1
elegantemente,1
uma bagunça como esta,0
"essencialmente arruinado - ou melhor,",0
"uma obra de jornalismo extraordinário, mas também é uma obra de poesia hábil e sutil",1
uma promessa nem uma ameaça tanto quanto o pensamento positivo,0
"Fessenden nutriu suas metáforas à custa de sua narrativa,",0
... Um bainhado e um pedaço de bobagem que se esforça demais para ser emocional.,0
a corda estala,0
"O smoking cálculo incorretamente, forçando a estrela a tocar o segundo violino para os efeitos maçantes que permitem que o processo ganhe vida.",0
drama fantasioso,1
que cumpre a promessa de emoção,1
Drama francês profundamente em movimento,1
de bom coração e,1
", o filme de Longley não tem equilíbrio... e não consegue colocar a luta em um contexto histórico significativo.",0
final triste,0
"Tsai tem uma reputação merecida como um dos grandes estilistas visuais do mundo do cinema e, neste filme, cada tiro aprimora as excelentes performances.",1
caras italianos adoráveis,1
crítico,0
"Sem dúvida, a estrela e todos os outros envolvidos tiveram seu coração no lugar certo.",1
com artesanato requintado,1
Aqui está como tantas pessoas talentosas estavam convencidas a perder seu tempo,0
dezenas,1
"Talvez você tenha sorte, e haverá uma queda de energia durante a exibição para que você possa recuperar seu dinheiro.",0
"O que eles estão fazendo é uma questão de acordos de encanamento e jogos mentais, sem carga erótica ou sensual.",0
... farsa boba...,0
pode vir a ser a obra-prima de ( tsai ),1
"Digitado `Chris Rock ',' Anthony Hopkins 'e` Terroristas' em alguma máquina de script do tipo Univac",0
Pode ser apenas o filme que você está procurando,1
um carinho,1
Adoro vir de um diretor americano em anos,1
filme mais ressonante desde o assassino.,1
funciona,1
"em nome de um filme supostamente inspirador e facilmente comercializável, o clube do imperador fecha os olhos para a própria história que pretende ensinar.",0
"o viúvo é derivado, longo demais e bombástico - mas surpreendentemente divertido.",1
", Quarta-feira de cinzas é essencialmente desprovido de personagens interessantes ou mesmo um enredo intrigante.",0
é ótimo,1
"A imaginação visual do espírito lembra por que a animação é um meio tão perfeito para as crianças, por causa da maneira como permite que a mente entre e aceite outro mundo.",1
"a julgar por esses padrões, 'scratch' é um pequeno documentário bastante decente.",1
comédia britânica envolvente e surpreendentemente tocante,1
", energia e genialidade para agradar não apenas os adeptos fanáticos de ambos os lados, mas também as pessoas que não sabem nada sobre o assunto e pensam que não estão interessadas.",1
cinema confiante e um par de performances fascinantes,1
"evite o gueto de filmes sentimentais de garotas, tratando as loucuras femininas com um estilo satírico",0
"Em uma cena, obtemos uma facada no Hooliganism de futebol, um roubo de cano duplo do tiroteio climático de Quentin Tarantino-e o pão de carne explode.",0
"Um rochoso revestido de açúcar, cujas mensagens valiosas são esquecidas 10 minutos após as últimas buzinas de trombone.",0
"Morte, especialmente",0
pelo primeiro ato dinâmico,1
falha tão fundamentalmente em todos os níveis convencionais,0
Muito idiota pela metade... mas supremamente de boa índole.,1
o pior pecado de atribuível a um filme como este,0
"Eu sempre apreciei um filme escrito de maneira inteligente e, quaisquer que sejam as falhas que Igby caia, pode ser inegavelmente isso.",1
A trama do filme pode ser superficial,0
Em quase todas as faceta de produção que você deseja rastejar com sua própria merda.,0
`épico,1
fácil de gostar,1
"Steers, em sua estréia no filme, criou um filme brilhante.",1
Uma combinação deselegante de dois shorts não relacionados que ficam muito aquém do trabalho anterior do diretor,0
"É raro encontrar um filme ao qual o adjetivo 'gentil' se aplica,",1
um diretor começando a se parecer com o louco avô francês de alguém,0
""" fragilidade "" foi escrito tão bem , que até mesmo um simples "" maldito ! """,1
são desconfortavelmente tensos.,0
"tornar o filme mais bobo do que assustador,",0
O que faz valer a pena assistir,1
"Tem um dos roteiros mais idiotas do ano, cheio de buracos que serão óbvios mesmo para aqueles que não os procuram.",0
Grande decepção chegando,0
entregar um passeio fascinante e surpreendentemente romântico,1
o resto do elenco aparece como bonecos lendo linhas de um teleprompter.,0
que o típico desconsideração de Hollywood pela verdade histórica e pelo realismo está em ação aqui,0
Você não pode deixar de se sentir `feliz. ',1
Script maravilhoso e imaginativo,1
totalmente sem sentido,0
é semelhante à versão condensada do resumo de um leitor do material de origem,0
diversão ou,1
"ponderado para trabalhar como entretenimento superficial, não remotamente incisivo o suficiente para se qualificar como drama, monção",0
"mostra seus esquisitos indie e costuras autoconscientes em alguns lugares,",0
se desenrola com toda a tensão crescente de um thriller especialista,1
um filme que raramente é tão divertido quanto poderia ter sido,0
obscenidade,0
costurado em situações de estoque e personagens de outros filmes,0
pode ser visto como pura composição e forma -,1
Olhe para aquele ângulo inteligente!,1
"Dos melhores filmes do ano com sua atuação requintada, roteiro inventivo, música hipnotizante e muitas cenas inimitáveis",1
a conclusão surpreendentemente sombria,1
"Não apenas aprendendo, mas inventando um novo truque notável.",1
morno,0
É algo a ser dito para um filme produzido em estúdio que nunca incomoda os espectadores uma mala cheia de respostas fáceis.,1
os padrões de queijo de baixa qualidade nos quais opera,0
dê um ao outro os Willies,0
"(Lee) trata seu público da mesma maneira que Jim Brown trata suas mulheres - como assuntos burros, crédulos, despretensiosos e subordinados.",0
é credível e notavelmente maduro,1
"Destacado por um estilo corajoso e um excelente elenco, é melhor do que se poderia esperar quando você olha para a lista de filmes estrelados por Ice-T em um papel importante.",1
dos heróis desconhecidos do século XX,1
isso é realmente incrível,1
"Aquele filme raro que funciona em vários níveis - como um filme de magia e capricho para crianças, um romance sincero para adolescentes e um argumento convincente sobre a morte, tanto profissionais quanto para adultos",1
as estrelas jovens são muito fofas; a história e as complicações resultantes são muito manipuladoras; a mensagem é muito óbvia,0
um grupo de rua McLaughlin,1
Engraçado e bem construído,1
"está atolado em um roteiro surrado que empilhe camadas e camadas de ação, clichê, no topo de diálogo de madeira e um tom de mudança que fica muito aquém da amoralidade moral peculiar de (Woo), o melhor trabalho",0
"simplificação excessiva, superficialidade e bobagem",0
superproduzido,0
"Se tivesse apenas meia hora de comprimento ou um especial de TV, o humor teria sido rápido e furioso-aos noventa minutos, ele arrasta",0
embora ele apenas arranhe a superfície,0
"inundado de efeitos de câmera conscientemente chamativos, música house monótona e diálogos monótonos e monótonos",0
esplendor visual,1
Perguntas persistentes sobre o que o filme realmente está chegando,0
um 'filme de ação' atolado em estase,0
Dragão,1
mais intenso,1
"Esta é uma ruminação visualmente impressionante sobre amor, memória, história e guerra entre arte e comércio.",1
"é tão convincente quanto qualquer outro festival de musculação de Arnie, mas tem um pouco de ressonância com os eventos do mundo real e, no final das contas, parece insultuosamente simplista.",0
"realizado por homens de inteligência marginal,",0
diálogo que corta a perseguição do dilema da garota moderna,1
que o enredo não faz sentido,0
Pena que nada disso é engraçado.,0
pode parecer pneusamente simplificado.,0
"Combina melodrama improvável (tournas cansadas, bailarinas comatose) com vigílias de cabeceira sutilmente excêntricas e desnuções sensacionais, e no final",0
"Twohy é um bom girador de fios e, finalmente, a história comenta",1
bem-intencionado,1
más necessidades de grandes lições de atuação e talvez um pouco de café,0
A sede da America por violência,0
Tão horrivelmente confuso,0
avareza,0
"Quando você é uma luta, ninguém",0
falação,0
""" balístico: Ecks vs. Sever "" parece tão seguro quanto o filme de uma criança.",0
Ignore a reputação e ignore o filme.,0
conseguir ser espetacularmente ultrajante,1
Cenas de ação de cortador de biscoitos,0
dos melhores desde a última valsa,1
para o discurso excessivamente indulgente de Lawrence,0
uma imitação pálida,0
murcha,0
Passe para o relatório do livro de um garoto de treze anos,0
um túnel de vento e um sotaque cockney de cor-luv-a-duck simplesmente surpreendente,1
"Escrever, personagens distorcidos,",0
para provocá -los,1
habilidade notável,1
são as coisas que os filmes da Disney são feitos.,1
o suficiente sentimental,1
Rastreie sua própria ***,0
"Não há inteligência, inteligência ou inovação suficientes na tela para atrair e sustentar uma multidão mais velha.",0
Isso te envia da sensação de teatro,1
"uma obra-prima ensolarada, parte jogo de salão, parte estudo de caso psicológico",1
Comédia envolvente,1
"Certamente um passeio divertido, apesar de muitas cenas lentas e falsas",1
performances fortes,1
é um smorgasbord de solilóquios sobre nada entregue pelo ex -MR. Drew Barrymore.,0
dobra sob sua própria magreza.,0
"Ele próprio colapsa virtualmente em um blecaute inalante, mantendo a consciência apenas o tempo suficiente para alcançar a pretensão",0
feito conceitual,1
", sentado nas duas horas de Dahmer equivale a pouco mais que a punição.",0
genuíno em vez de pandering,1
randolfo,1
"Ótimo para derrubar uma cerveja, mas eles simplesmente não são artistas engraçados",0
Perdi alguma coisa ?,0
um filme porno,0
"este é um filme lindo - vívido com cores, música e vida.",1
simplesmente por acidente,0
nada especial,0
nunca se incomoda em questionar por que alguém pode dedicar tempo para ver isso,0
A falta de ideias deste filme,0
cinismo,0
Pegue um conceito totalmente obsoleto e,0
", inteligência e personagens interessantes",1
é um baixo de todos os tempos para Kevin Costner,0
"Uma peça elegante, mas constante e, em última análise",1
É um exercício interessante do escritor/diretor talentoso Anderson,1
Surpreendente,1
Gostei apenas o suficiente.,1
Uma mistura desconfortável de humor atrevido comuns e reflexão pessoal aparentemente sincera.,0
Um grande peido vindo de um diretor começando a se parecer com o louco avô francês de alguém.,0
Parte da história está um pouco cansada,0
Nada do público além de sentar e desfrutar de alguns ótimos atores que o ensinava,1
huppert... é magnífico,1
quebra -cabeça cujas peças não se encaixam,0
"meninos da irmandade, o que é tão ruim quanto cruel,",0
- e longo- para seu próprio bem,0
de violência vazia e fetichista na qual o assassinato é casual e divertido,0
intriga,1
As decisões de seus personagens apenas insatisfatoriamente,0
é uma peça poderosa e naturalmente dramática de cinema de baixo orçamento.,1
Talvez seja clichê chamar o filme `refrescante,1
Kid-em EMPpowerment,1
um exame fascinante e enervante,1
poderia facilmente ter sido chamado de 'under siege 3: in alcatraz'... um cadáver cinematográfico que nunca ganha vida.,0
coisa odorífera,0
brilhantemente escrito e bem atendido,1
para a gravidade e as quedas,0
"É um olhar inteligente e engraçado em uma área misteriosa da cultura popular, e",1
alegria,1
é incrivelmente divertido de assistir,1
a glória imaginada de seus próprios passados,0
hábil,1
"Um caso de baixo orçamento, Tadpole foi filmado no vídeo digital, e as imagens geralmente parecem manchas e embaçadas, até o ponto de distração.",0
Não tenho paixão pelo material.,0
mas que eles estão fazendo isso é instigante.,1
um clímax,1
", assustadoramente engraçado, tristemente simpático aos danos que ele levanta",1
O impressionante documentário falso de Neil Burger,1
Ao olhar para os efeitos cômicos do ciúme,1
é ternamente observador de seus personagens.,1
seu tratamento escuro e delicado,1
não tem idéia disso é sério,0
brutal e,0
"Ele é apenas um triste aristocrata em alfinetes esfarrapados,",0
"É excessivamente peculiar e um pouco insuficiente em sua entrega, mas, caso contrário, este é o melhor projeto de ""vizinho antigo"", já que Christopher Walken meio que rompeu Cyndi Lauper nos oportunistas.",1
classificar como é difícil resistir,1
", indiscutível marca um acerto direto.",1
de atmosfera ameaçadora,1
"doloroso, horrível e opressivamente trágico",0
Perfeito para o orgulhoso guerreiro que ainda permanece nas almas desses personagens,1
Em entrevistas luminosas e filme incrivelmente evocativo de três décadas atrás,1
Persona de tela traacente e trancada de língua usual,0
Piadas e insultos fáceis,0
"Partir, no entanto, consegue ser deprimente, como os principais atores telefonam em seu desempenho autobiográfico.",0
Uma imagem sinceramente criada,1
O que poderia ter sido prontamente demitido como o cansativo discurso de um cineasta envelhecido que ainda entra no nariz na convenção dá uma virada surpreendente e sutil no meio do caminho.,0
Há muito tempo,0
"O filme é notavelmente monótono, com apenas Caine causando muita impressão.",0
"é uma ruminação visualmente impressionante sobre amor, memória, história e guerra entre arte e comércio",1
Uma desculpa para chegar à luta final... quando é impossível se importar com quem ganha,0
por um script que se arrisca e consegue insultar a inteligência de todos na platéia,0
"Sobre o quão bom tudo era, e começou a fazer nada além de reagir a ele - sentindo parte de seus grandes locais, pensando com urgência enquanto os protagonistas lutavam, sentindo -se à mercê de sua inventividade, ofegando com suas delícias visuais",1
"Soderbergh, como Kubrick antes dele, pode não tocar a pele do planeta, mas entende o funcionamento de seu espírito.",1
espontaneidade em sua execução,1
"Parece tão imediato quanto as últimas imagens de notícias de Gaza e, por causa de seus dramas elevados e bem em forma, duas vezes mais poderosas.",1
Spiderman Rocks,1
"humor de baixa tensão, violência gratuita e",0
não foi uma das virtudes do filme.,0
"Aventura de estilo que toca como uma novela ruim, com performances aceitáveis de todos no elenco",0
me agita também.,1
"Uma pessoa que não é de Britney pode sobreviver a uma exibição com pouco dano causado, exceto talvez nos últimos 15 minutos, que são tão maudlin quanto qualquer especial depois da escola que você possa imaginar.",0
"sua 20ª apresentação mostra muita resistência e vitalidade, e veja só, a participação especial de madonna não é ruim!",1
um filme irregular na maior parte,0
", o filme afunda em um abismo de clichês, depressão e música alternativa ruim.",0
milagres,1
Suas habilidades de contar histórias corroeram,0
""" Shakes the Clown "", um filme muito mais engraçado com um tema semelhante",1
", outros encontrarão seus dólares em busca de humor melhor gastos em outros lugares.",0
O filme é apenas um exame brega de uma jovem atriz tentando encontrar o caminho.,0
", madonna é uma cantora infernal.",1
"diálogo hoary, sotaques de fluxo e",0
provavelmente achará fascinante,1
bom ouvido,1
ritmo indistinto,0
não tenho idéia do que está acontecendo na criação,0
"visual fascinante, mas defeituoso",1
Passe anos tentando compreendê -lo,0
é um ronco e uma tripa absoluta,0
"tratar seus personagens, fracos e fortes, como seres humanos falíveis, não caricaturas, e",1
"embora vá mais longe do que ambos, qualquer um que tenha visto a fome ou o povo gato encontrará poucas novidades aqui, mas uma performance saborosa de vincent gallo eleva este conto de luxúria canibal acima do comum.",1
o brilho,1
"nós odiamos ( madonna ) nos primeiros cinco minutos do filme , e ela não tem habilidade ou presença para recuperar qualquer terreno.",0
Comédia italiana amarga,0
diálogo banal,0
das ofertas mais inteligentes do gênero de terror,1
raramente se rebaixa a manipulação barata ou convenções cafonas para fazê-lo,1
otimismo,1
"Mas em termos de seu estilo, o filme está em uma classe por si só",1
"Como tarântula, Helga",0
"Como uma comédia de John Hughes, uma espécie de tempo para o Élder Bueller",1
foi anulado por qualquer obscenidade que esteja à mão,0
Wannabe Comedy,0
com medo de provocar a introspecção em seus personagens e em seu público,0
"os melhores filmes baseados em videogames,",1
"pouca ação, quase sem suspense ou tensão crível",0
Blasfemoous ruim,0
Qualidade woozy,0
Nada interessante em infiel,0
derramar luz,1
trabalho e também notavelmente fiel,1
quero assistir se você tivesse apenas uma semana para morar,1
bufões unidimensionais,0
sem conclusão ou pagamento,0
está cansado,0
nós vimos o enredo hippie que virou yuppie antes,0
"Se um grande número musical como `louvar o Senhor, ele é o Deus das Segundas chances 'não o afasta",0
"terror por sugestão, em vez do uso excessivo de efeitos especiais",1
paciente e tenaz,1
"a experiência cinematográfica mais horrível que já tive desde "" não consigo parar a música. """,0
Obviamente,0
Assista no vídeo em casa,0
O filme é carregado com boas intenções,1
Para sorrisos ocasionais,1
de todas as idades,1
"Branda, Surfacey Way",0
este nicholas nickleby encontra-se em circunstâncias reduzidas - e,0
É apropriado que um filme tão artificial e sem alma como o país deve deve sua gênese a uma exibição animatrônica na Disneylândia.,0
Começa com a vida cotidiana do pessoal naval em San Diego e termina com cenas tão verdadeiras e de partir o coração que as lágrimas brotaram nos meus olhos nas duas vezes que eu,1
É apropriado que um filme tão artificial e sem alma quanto o país deva sua gênese a uma exibição animatrônica na Disneylândia,0
"Deixe para John Sayles assumir os desenvolvedores, a câmara de comércio, o turismo, os concursos históricos e o comercialismo, tudo no mesmo filme... sem negligenciar o desenvolvimento do personagem nem por um minuto.",1
cenas de guerra assustadoras,0
peça tremenda,1
deve ter sido astronomicamente ruim,0
O estilo narrativo fragmentário do filme dificulta a montagem da história frustrante,0
passa rapidamente,1
E isso faz toda a diferença.,1
os cineastas acharam isso um conceito notável e inovador,1
"Em três horas e com muito pouca história ou desenvolvimento de personagens, há muito espaço para edição, e um corte muito mais curto certamente resultaria em uma narrativa mais suave e mais focada sem sacrificar nenhuma das intrigas culturais.",0
Spotty,0
"Em meio às novas comédias populistas que enfatizam a importância da tradição familiar e da comunidade familiar, seria pressionada a encontrar um filme com um coração maior e mais gordo que a barbearia.",1
Enquanto as performances costumam ser envolventes,1
Você viu um filme em vez de um trailer sem fim,1
cinema sólido,1
seu excelente desempenho,1
"Super-Violento, Superrioso e Super-Espírito.",0
"Um filme maravilhosamente estranho, o céu está profundamente preocupado com a moralidade, mas se recusa a explicar as coisas para os espectadores",1
exemplo perfeito,1
Conjuntos futuristas elaborados para nenhum efeito particularmente memorável,0
"do que uma autópsia, o filme",0
explorador e,0
oferecendo belos momentos de atuação e,1
uma comédia maluca e maluca,1
tarifa sólida e satisfatória,1
- Um filme de data agradável e inofensivo,1
"No geral, é um filme muito divertido e instigante com uma mensagem simples: Deus é amor.",1
de Coca-Cola de 2 dias,0
Combina as características enigmáticas de 'lembrança',1
quase arruinou sua carreira,0
mundano e muito engraçado,1
Você os estudou,1
Obtenha um dinheiro ou mais naquele pequeno vidgame pit no lobby do teatro,0
não é apenas ofensivo,0
apareça em quase todos os cantos do país,1
Vale mais uma visita,1
amigáveis,1
um furo mortal,0
voltaria e optaria por ignorá-lo,0
bravura,1
Um filme enérgico e envolvente que nunca finge ser algo que não é.,1
Muitas coisas inteligentes,0
Um filme de festival que seria melhor ficar no circuito do festival,0
"Venha de ver a ex-ninfeta Juliette Lewis tocando uma mamãe de sal da terra chamada Minnie e assistindo à Slim Travel Incognito em uma peruca ridícula, nenhuma loja de fantasias respeitáveis de Halloween tentaria vender.",0
"nos permitindo encontrar os pequenos momentos humanos,",1
deserto,0
Criatividade espontânea e interação cooperativa autêntica,1
"Miyazaki criou um mundo tão vibrante e colorido, é quase impossível não ser varrido pela beleza de suas imagens.",1
um drama social bem escrito e ocasionalmente desafiador,1
Como um exame atencioso e inabalável de um estilo de vida alternativo,1
ser libertador,1
"O filme vacila entre o sentimentalismo do cartão Hallmark e os momentos de afirmação da vida, diretamente em um comercial de telefone celular.",0
Linda paleta de cores,1
Começando com Spielberg e passando pelas fileiras dos jogadores-na câmera e fora-que ele reúne,1
", Ballística: Ecks vs. Sever também apresenta diálogo banal terrível;plotagem conveniente e cheia de orifícios;Personagens superficiais e uma perseguição de carros bastante maçante e sem imaginação.",0
Um CAD mais antigo instrui um rapaz mais jovem em Zen e a arte de transar nesta comédia indie espinhosa de maneiras e misantropia.,1
"Um pequeno esportes mais críveis, refrescantemente discreto e silenciosamente inspirador",1
", ainda gerencia pelo menos uma tentativa decente de cinema significativo",1
", mas acredito que um filme pode ser irracional sem ser o pico de todas as coisas insípido",0
"Para o resto de nós, sentado nas duas horas de Dahmer equivale a pouco mais que a punição.",0
"Gaunt, de cabelos prateados e Leonine, (Harris) traz uma trágica dimensão e sagacidade e astúcia selvagem e astúcia para o envelhecimento do lança.",1
distorce a realidade para as pessoas que fazem filmes e os assistem,0
luridem gráfico e,0
", a violência desajeitada ofuscou tudo, incluindo a maioria dos atores.",0
Isso deve ser jogado de volta no rio,0
monótono,0
está quase,0
"A combinação hábil de Mike White de assuntos sérios e humor sombrio e engraçado fazem "" The Good Girl "", que vale a pena assistir a um filme.",1
Ainda divertido e agradável e tão agressivamente bobo,1
exibir um talento original,1
"mas principalmente é um trabalho que, com humor, cordialidade e inteligência, captura uma vida vivida de maneira interessante.",1
"Pode haver algum tipo de filosofia de gênero credível submersa aqui, mas quem diabos se importa?",0
"boa ação , boas atuações , bons diálogos , bom ritmo , boa fotografia",1
momentos e uma sutileza inteligente,1
até a borda com ideias,1
cercado por 86 minutos de comédia excessivamente familiar e mal construída,0
seu manuseio sensível de algum assunto delicado,1
talento impressionante,1
os calafrios,0
Cheio de surpresas,1
Você sue,1
não pude deixar de sentir o potencial desperdiçado dessa comédia pastelão.,0
com pequenas piadas e uma ideia original,0
ainda é muito bem-humorado e,1
rico em cor e criatividade,1
"encontrou seu público,",1
acaba sendo surpreendentemente chato,0
ele se sente um espectador e não um participante,0
superficial.,0
charme visual,1
a filmagem desajeitada e apressada,0
Assista a este filme,1
"García Bernal e Talancón são um casal imensamente atraente, e",1
para nos surpreender com reviravoltas na trama,1
diversão engenhosa,1
Uma homenagem grosseira e insultuosa a ótimos filmes,0
recarregou -o,1
curiosidade rancorosa,1
suspeito que você estará tão entediado assistindo Morvern Callar como os personagens estão nele,0
"Sexy, engraçado e tocante.",1
vai enfrentar taxas tardias assustadoras,0
é seu senso de humor surreal e acabamento tecnológico.,1
é tão envolvente,1
"do dia, concentrando-se nos elementos de uma alienação reveladora entre uma cultura de pessoas que, infelizmente, estão em desacordo hostil umas com as outras por meio de imprudência e retaliação",0
Isso é tão difícil para o público tomar como,0
Púmero não vale o preço da partida que deve ser usada para queimar todas as impressão do filme.,0
um roubo,0
uma cópia óbvia,0
retratar um relacionamento homossexual de uma maneira madura e franca,1
"é engraçada, charmosa e peculiar em sua estreia no cinema como amy",1
Cuidado,1
atado,0
com toda a auto-indulgência embriagada que traz o pior de atores talentosos,0
"Você poderia apenas alugar esses filmes, muito menos procurar um novo respeitável",0
um filme real,1
parece corresponder ao poder de seus arredores,1
uma maneira agradável com uma metáfora,1
Uma sequência razoavelmente divertida da família surpresa de 1994,1
muito engraçado,1
"flash, mas pouca ressonância emocional",0
