text,label
uma grande oportunidade de ser realmente revelador sobre sua psique,1
Hokum profano.,-1
"O original não era um bom filme, mas esse remake faz com que pareça uma obra -prima!",-1
tem que dar crédito a eles por: a mensagem do filme,1
"cujo estilo, estrutura e ritmos são tão integrados à história",1
Tempo cômico perfeito,1
"ser engraçado, edificante e comovente, às vezes",1
"Wallace, que escreveu o Braveheart de Gibson, bem como o recente Pearl Harbor, tem uma paixão tão irreprimível por situações e diálogos de Sappy",-1
um perfil fascinante da aplicação da lei e uma jornada visceral e desagradável,1
É um filme bom e ambicioso,1
poderia ter - deveria ter,-1
muito seco,-1
"É raro encontrar um filme ao qual o adjetivo 'gentil' se aplica, mas a palavra descreve perfeitamente Pauline & Paulette.",1
Fique em contato com sua própria pele,1
não envolve os procedimentos ordenadamente,-1
"Estive lá, fez isso, gostei muito melhor da primeira vez - quando foi chamado de profissional.",-1
uma longa e monótona procissão de desespero,-1
falta contraste,-1
O filme que não é realmente entregue para fãs de música country ou para o público da família,-1
) Melhores trabalhos entendem por que o esnobo é um alvo satírico melhor do que a América Média,-1
poluir a piscina de filme de verão,-1
não é uma nova ideia,-1
uma sequência animada sem graça que dificilmente parece valer o esforço.,-1
Lowbrow,-1
Esquerda com um gosto amargo na boca de um e pouco mais,-1
Embora provavelmente exista muito pouco apelo para aqueles sem muito interesse nos Elizabetanos (bem como a frustração daqueles que estão sabendo sobre as táticas confusas de Rubbo),-1
adolescentes e bobagens de animais adolescentes,-1
Este drama francês profundamente comovente,1
"um atleta, uma estrela de cinema,",1
"não para desculpar -o, mas demonstrar que sua patologia evoluiu de impulsos humanos que cresceram horrivelmente torcidos",-1
"trabalha por causa dos temas universais, performances sinceras... e excelente uso da música do popular Gulzar e Jagjit Singh da Índia",1
do volume de pressão e decibéis da maioria das comédias contemporâneas,1
Espírito é um tratamento visual,1
"exibição do que um filme, que normalmente deve ter personagens e uma história",-1
Como um cineasta hábil pode transmitir uma mensagem sem espancar o público na cabeça.,1
a idéia patética,-1
vai ser o saco de pipoca de todos,1
Comercial de 95 minutos,-1
pura adrenalina,1
coloca Wang na vanguarda da sexta geração da China de cineastas,1
Parece incerto se quer ser um homem ácido tudo sobre Eva ou um melodrama exuberante e desmaia,-1
Os relacionamentos foram maravilhosos,1
"Este projeto "" inabalável """,-1
sem humor e,-1
Shakespeean positivamente,1
"Ofereça quaisquer idéias que ainda não tenham sido completamente debatidas na mídia, de volta ao auge Dahmer de meados - dos anos 90 dos anos 90",-1
"Ironicamente, pouco tem a ver com a história, que se torna algo sobre o quão coxo é tentar evitar suas responsabilidades e que você nunca deve, nunca, deixar um cachorro grande sozinho com uma criança.",-1
"até mesmo uma história imersa em amor, luxúria e pecado",1
própria preciosidade,1
humanismo,1
E até tocando,1
"dolorosamente forçado, falso e fabricado",-1
Preencha este estudo de caráter com força poética e sentimento flutuante,1
não é completamente,-1
uma boa alternativa,1
"Hoffman nos mantém rebitados com todas as nuances dolorosas, flashes inesperados de comédia sombria e a emocionante humanidade do personagem.",1
"Por ter as armas de laser dos alienígenas do mal, realmente atingem algo pela primeira vez",-1
no pianista,1
O efeito cumulativo de assistir a este ninharia de 65 minutos,-1
mais apropriado,1
O efeito final é como ter dois caras gritando na sua cara por duas horas.,-1
"depravado, incoerente, instantaneamente descartável",-1
Se você acredita que a conclusão chocante é muito merda ou,-1
", doloroso, desagradável",-1
mais interessado em se divertir do que em nos divertir,-1
mas é sabotado por bombas de bombas e outros clichês de ação de Hollywood.,-1
Um daqueles filmes que te pega em algo maior que você,1
Programa PBS dramatizado,-1
uma diversão de verão acima da média agradável,1
sugando você...,1
contaria muito pouco se o filme não tivesse uma forma tão lindamente e tão delicadamente calibrada em tom quanto,1
", o filme é certamente fácil de assistir.",1
um pequeno senso de esperança,1
diálogo delicioso,1
prevalece,1
"Permitido usar a palavra "" new "" em seu título, porque não há um personagem original, Siuation ou piada em todo o filme",-1
Splashed de beleza sangrenta tão vívida quanto qualquer Scorsese já nos deu.,1
de estabelecer um tempo e lugar e de contar a história de um personagem fascinante,1
mais irresponsável,-1
Comédia peculiar,1
é pouco mais do que ficar sozinho em casa elevado a um novo nível autodepreciativo,-1
carinhosamente pateta,1
abordou um assunto carnudo e desenhou personagens envolventes enquanto apimentava as páginas com zingers memoráveis.,1
"pode querer fazer uma verificação da realidade antes de pagar o preço total do ingresso para ver "" simone "" e considerar um aluguel de dvd em vez disso",-1
conseguiu encontrar algo novo para adicionar ao cânone do chan,1
"em última análise, perdendo causa",-1
caloroso e vencedor,1
é completamente,1
é muito original para ser ignorado,1
Melhores 60 minutos,1
Edição flashbulb como cobertura para a ausência de continuidade narrativa,-1
"estão todos nas apresentações, desde o taylor enlouquecido do capataz até o suavemente sinistro freddie de thewlis e o gângster de olhos duros de bettany/mcdowell",1
que caruso adota uma abordagem atipicamente hipnótica para um mundo que geralmente é tratado com edição rápida e estilo acelerado,1
"nudez, palavrões e violência",-1
dirigido - um drama poderoso com sagacidade sardônica o suficiente para evitar que seja piegas,1
um drama fascinado e óbvio que nos diz nada de novo,-1
O impostor adota devidamente o disfarce de um filme moderno,-1
Como Arnold Schwarzenegger,1
conquista monumental,1
Timing cômico especialista de Murphy,1
carece de brio considerável,-1
"oferece o glamour sexy que todos, especialmente os fãs de filmes musicais, esperavam",1
"é uma celebração da energia feminina, uma homenagem ao poder de cura das mulheres.",1
neste esforço plano,-1
a revolução dv barateou a arte de fazer um filme,-1
banal,-1
"este filme da meia-noite pronto provavelmente não suportará a luz fria do dia, mas",-1
a falta de atenção,-1
"hábil, mas finalmente um pouco monótono, o amor louco não galvaniza sua indignação do jeito que, digamos, Jane Campion poderia ter feito, mas pelo menos possui um pouco.",-1
faz pouca tentativa,-1
da partida que deve ser usada para queimar todas as impressão do filme,-1
formando uma cadeia de relacionamentos que fecham o círculo para terminar com uma nota positiva (ainda que trágica),1
Não evitamos os olhos por um momento.,1
"também é sem inspiração,",-1
"O Gueto de Xangai pode não ser tão dramático quanto o pianista de Roman Polanski, mas seu espírito compassivo voa tão alto quanto",1
uma história de amor comovente,1
uma intimidade gentil e não forçada que nunca se torna claustrofóbica,1
certamente é um registro inestimável dessa comunidade especial de peixes,1
muito fofo,-1
alugue isso em vídeo,1
Um deleite por sua representação por não desistir de sonhos quando você é um ninguém com dificuldades.,1
diminui.,-1
é poderoso e provocativo.,1
uma tentativa honesta de chegar a algo,1
suas barbatanas,-1
inércia para interromper o desenvolvimento em uma existência sem saída,-1
chato e óbvio,-1
é que Van Wilder faz pouco que é realmente engraçado com o material,-1
... o diretor john schultz colore a imagem em alguns tons sugestivos.,1
Esses personagens se amam,1
se beneficiaram enormemente com a loucura das câmeras das cockettes - elas não apenas filmaram performances,1
um retrato cativante e sombrio,1
"não é exatamente o filme destruidor de gênero que foi anunciado, porque joga tudo muito seguro.",-1
bogdanich é descaradamente pró-sérvio e faz poucas tentativas de dar voz ao outro lado.,-1
pontuado por choques repentinos,1
sua narrativa cômica,1
reencenando um escândalo histórico,1
é um pontinho tão grande na tela do radar do ano que é tentador simplesmente acompanhá-lo.,-1
termina com cenas tão verdadeiras e de partir o coração,1
vai falar por horas.,1
a noite,1
como o mais original em anos,1
"Do início ao fim, apresentando uma queda da graça que ainda deixa ondas de choque",1
o coração de adam sandler pode estar no lugar certo,1
por que ele continua sendo escalado para filmes de ação quando nenhum deles é bom,-1
independentemente de raça,1
não é o suficiente isso mesmo,-1
", A adorável esbrança do primeiro filme se foi, substituída pela funidade forçada encontrada nos filmes de Kiddie mais chatos.",-1
a intensidade,1
tão perturbador de assistir quanto um procedimento médico exploratório ou uma autópsia,-1
parece um espectador e não um participante,-1
"adoravelmente ditsy, mas sincero",1
"O desempenho de Gedeck, que torna Martha enormemente cativante",1
"não tem o espírito dos dois anteriores, e faz todas aquelas piadas sobre hos",-1
o filme para afirmar o poder do amor para ajudar as pessoas a suportar o horror quase inimaginável,1
comédias modernas,1
script desleixado,-1
Não é apenas Hokey,-1
Maiores decepções,-1
Referências descartáveis suficientes a fé e arco-íris para plantar rostos de sorriso no segmento da população que fez uma caminhada para lembrar um nicho de sucesso,1
no roteiro para manter o filme divertido,1
vislumbrar os mistérios do comportamento humano,1
"tem momentos de humor inspirado,",1
sensual e,1
é o seu prazer mais imediato e mais óbvio,1
é previsível a cada passo,-1
", asfalto amarelo é um filme intransigente.",1
"Rapsodize cinismo, com repetição e sequências lânguidas slo-mo,",-1
ex-viciado em show de gong,-1
ainda funciona.,1
", provocativo e presciente",1
categoria muito quente para tv direto para vídeo/dvd,-1
sobre tanta semelhança com as experiências da maioria das mulheres agredidas quanto o Homem-Aranha,-1
um sermão doce e terno,1
"As imagens ininterruptas de miyazaki são tão impressionantes, e sua imaginação tão vívida, que a única reclamação possível que você poderia ter sobre o sumiço é que não há período de descanso, nem tempo limite.",1
Um enigma envolto em um mistério dentro de um enigma,1
você gosta de ser recompensado por um script que assume que você não é muito inteligente,-1
de mau gosto e fel,-1
É possível que um documentário fique totalmente encantado por seu assunto e ainda não mostre praticamente nenhuma compreensão disso,-1
dureza da vida,-1
"muito sobre o filme , incluindo parte do elenco ,",1
amizades de vida longa,1
") Faça qualquer coisa tão estômago que vira como a maneira como os novos estupros, pilhagens e incineres de Adam Sandler",-1
Sente -se por tudo isso,1
segura a tela como uma verdadeira estrela,1
"o clube do imperador, implacável à sua maneira plácida",1
fantasia,1
"excitar muitas pessoas para a ópera, em geral",1
nenhuma fuga óbvia,-1
rir tumulto,1
isso não deve impedir os conhecedores de cinema franceses obstinados de sair e aproveitar a experiência da tela grande,1
"foi feito antes, mas nunca tão vividamente",1
filme longo e implacavelmente açucarado,-1
o filme pode deprimi-lo sobre a própria vida.,-1
estragar uma tarefa de rotina,-1
isso como a temida cobra do rei marrom,-1
"o filme teria sido mais agradável se o equilíbrio tivesse mudado em favor da ação ligada à água em vez do 'drama' baseado na terra, mas a ênfase no último deixa o blue crush alagado.",-1
um estudo assustador e intermitentemente poderoso de um homem autodestrutivo...,1
é inteligente e sombrio - aleluia para pequenos favores.,1
Upper West Sidey,1
", pode ser como tentar comer couve de Bruxelas.",-1
"Por si só, o grande problema poderia ser considerado um pequeno filme engraçado.",1
é um mistério como o filme pode ser lançado nesta condição,-1
capacidade de ambas as pessoas,1
Seja muito mais assustador do que eles estão nesta oferta de gênero morno,-1
de bom escapismo antiquado,1
"Brash, inteligente e eroticamente desconcertante, o retrato de Haneke de uma sociedade austríaca de classe alta e a supressão de seus escondidos",1
um suporte,1
tropeça em uma reviravolta no final da entrada que simplesmente não faz sentido,-1
Tributaria o cérebro de Einstein,-1
A claustrofobia paranóica de um filme submarino com a assustadora assustadora do sobrenatural -,1
"até sair dos trilhos em seus 10 ou 15 minutos finais, wendigo, o novo thriller assustador de larry fessenden, é uma variação refrescantemente inteligente e moderna de vários temas derivados de filmes de terror muito menos sofisticados e inteligentes.",1
"Esta métier em particular, antigamente exigente",1
traz essa fatia desconhecida da história afetantemente,1
que vale a pena ver,1
especialmente decepcionante,-1
tão preguiçoso,-1
"é intrigante, mas rapidamente se torna desagradável e assustador.",-1
eles foram insultados e,-1
voltaria e optaria por ignorá-lo.,-1
Uma história interessante,1
Harvard Man é algo raro e fascinante: um passeio selvagem que depende de mais do que efeitos especiais.,1
conseguem realmente sacudir o espectador,1
flácido,-1
chamativo,1
experiência entorpecida de assistir o fantasma,-1
A angústia dos bastidores,1
personagem imaturo,-1
"A comédia urbana ocupada claramente não é o forte de Zhang, seu toque de diretoria não é leve nem mágico o suficiente para retirar esse tipo de capricho.",-1
momentos absurdos,-1
cruel,-1
que são mais bobos do que assustadores,-1
"Aos 90 minutos, este filme é curto, mas parece muito mais longo",-1
Vai fazer você rir,1
notável por sua inteligência e intensidade.,1
não está afundando no melodrama hormonal,-1
"complexo, carregado de muita bagagem e",-1
visualmente,1
uma história que falha em superar seu material de origem repugnante.,-1
"está rebocado com um clichê de Hollywood após o outro, a maioria dos quais envolve crianças precoces que se aproxima dos adultos desagradáveis.",-1
"ninguém parece ter se importado muito com qualquer aspecto dele, desde seu roteiro cafona até a qualidade acinzentada de sua iluminação e seu lançamento teatral aleatório de última hora.",-1
facilmente esquecido,-1
"um brilho alegre,",1
direção péssima,-1
seu caso apaixonado e tumultuado com Musset,1
machucado,-1
como tragédia épica,-1
"entusiasmo,",1
para cineastas indianos aventureiros rumo a um crossover,1
momentos divertidos e audaciosos,1
longo e sem foco,-1
"Tente muito, mas",-1
ar fresco,1
-e história descartável-,-1
"faz com que as mulheres pareçam mais cuidadoras estereotipadas e professoras de moral, em vez de atletas sérias",-1
É tão maravilhoso na tela grande.,1
inteligente e,1
Apenas um documento das piores possibilidades da humanidade pode ser,-1
"um fluxo evanescente, sem costura e suntuoso",1
"ser atraente, divertido e perturbador ao mesmo tempo",1
flutua sem rumo por 90 minutos,-1
O melhor filme coreano de 2002,1
um caso grave de Hollywood-Itite,-1
posso dizer que não há outra razão para que alguém se preocupe em lembrá-lo,-1
é deixado um pouco não realizado.,-1
Isso simplesmente não funciona,-1
a grande surpresa final,1
principalmente honesto,1
Muito seco e muito plácido,-1
explodi-lo,-1
Ransacks seus arquivos por uma sequência rápida.,-1
(Evans é) um personagem fascinante e merece um veículo melhor do que esse sorriso jocoso de filme.,-1
nós nos importamos com a história,1
Outro veículo Arnold que não faz uso adequado de seus talentos específicos.,-1
"por que se preocupar com um imitador desprezível estrelando um "" snl "" que está agindo como um garoto de 8 anos canalizando roberto benigni?",-1
grita `amador 'em quase todos os quadros,-1
um divertido,1
Filmes loucos e confusos,-1
"Um pouco demais como um infomercial para o último livro de Ram Dass, destinado ao Boomer",-1
um nível de conexão e preocupação,1
"o filme apresenta pelo menos algumas boas ideias e apresenta algumas atuações decentes, mas o resultado é decepcionante",-1
Há muita diversão.,1
É uma visão e tanto.,1
uma história vencedora e comovente,1
Pode ser como tentar comer couve de Bruxelas.,-1
Construções cômicas bastante básicas,1
visto neste verão,1
"à frente de sucessos de bilheteria americanos como Pearl Harbor, pelo menos",1
", de alguma forma, tudo se reúne para criar um entretenimento muito atraente, sensível, inteligente e quase coeso",1
Um tom de mudança que fica muito aquém da amoralidade moral peculiar do melhor trabalho (de Woo),-1
"waydowntown pode não ser um filme importante, ou mesmo bom,",-1
é tão fascinante que você não será capaz de desviar o olhar por um segundo,1
uma heroína que parece superficial e estúpida,-1
O pior tipo de corda de coração de Hollywood arrancando,-1
"um filme agridoce,",1
de uma sensação autêntica,1
flácido,-1
um grande sucesso de bilheteria na Coréia,1
terrivelmente deprimente,-1
Não é um momento no filme que surpreende ou delícia.,-1
"Restaurando o brilho da franquia nacional de filmes de Lampoon, reduzido por muito tempo para a irrelevância direta para o videão",1
Como um documentário no caminho,-1
"Os Huskies são lindos, o border collie é engraçado",1
Um melodrama liso e cativante.,1
"... a história de seu caso apaixonado e tumultuado com musset se desenrola à medida que a personalidade masculina de sand, com seu amor pela vida e pela beleza, toma forma.",1
Manual excessivamente indulgente,-1
Songbird Britney Spears apareceu com mais bobagem irracional,-1
", esses componentes se combinam em uma história fantástica com muitas risadas.",1
envolvente mistério,1
esforço plano,-1
dramaticamente satisfatório,1
sem comum,1
faz o movimento de agradar,1
"Também não é inspirado, sem o verdadeiro talento e inteligência para elevá -lo além de sua fórmula ao nível da comédia romântica clássica à qual aspira.",-1
atolado por uma trama excessivamente soltada e um ritmo de parada e partida,-1
O pior filme do ano.,-1
filme engraçado e intrigante,1
rico e inteligente,1
Esperança e magia,1
Uma das experiências de cinema mais deprimentes que consigo pensar é ficar em cerca de 90 minutos da chamada `comédia 'e não rir uma vez.,-1
sacudindo o espectador,1
"Dá seu melhor desempenho, já que Abel Ferrara a derrotou em uma polpa em seu jogo perigoso",1
imperdível,1
na correria da via pastelão,-1
não sabe o que quer ser,-1
"tropeça em todos os truques baratos do livro, tentando tornar a indignação ainda mais fácil.",-1
Mais diversão assistindo Spy do que eu com a maioria dos grandes filmes de verão,1
tratado com uma celebração impressionante e altamente divertida de seus sons,1
Web de aranha absurda.,-1
se recusa a explicar as coisas para os espectadores,-1
"Joga como um esboço longo e sinuoso inspirado nas obras de John Waters e Todd Solondz, em vez de uma história totalmente desenvolvida.",-1
"Você pode acabar lembrando com um grau de afeto, em vez de repulsa",1
"Nem todos vão receber ou aceitar os julgamentos de Henry Kissinger como retrato fiel, mas",-1
"um alcance """,1
olhando fixamente,1
este filme pode não ter os maiores valores de produção que você já viu,-1
"de cinco pessoas cegas, aleijadas e amish vivas nesta situação",-1
Isso faz com que Elizabeth Hurley pareça sem graça e feia.,-1
"Todas as calças de couro e peitos aumentados, Hawn",-1
performances desiguais,-1
às vezes desempenhos inadequados,-1
foram mais ricos e mais observadores se fossem menos densamente plotados,-1
respira mais na tela grande,1
Pequeno filme humilhante,1
única coisa que falta,1
"humorística e sincera, a versão de Douglas McGrath de `Nicholas Nickleby '",1
são do tamanho de um oscar,1
gostei o suficiente.,1
um sentido tão bem definido,1
", não deveria a realidade parecer pelo menos razoavelmente real?",-1
"Elenco, muitas vezes ressuscitando artistas que raramente trabalham em filmes agora... e desenhando performances saborosas de atores brandos",1
Aqueles que não são adiados pela austeridade do filme o acharão mais do que capaz de recompensá -los.,1
inspiração e ambição,1
pesadelo inexplicável,-1
o prazer da descoberta,1
legal o suficiente,1
as criações memoráveis de personagens,1
preserva o intoxicante ardor de Tosca através de seu uso da câmera,1
"sinuoso, com pouca energia e muito ansioso",-1
também captura momentos de criatividade espontânea e interação cooperativa autêntica,1
eu digo o óbvio: abandone toda a esperança de um bom filme vocês que entram aqui,-1
furtos em lojas,-1
clichês e pabulum reunidos que funcionam como um comercial de 95 minutos para as propriedades da nba.,-1
Observe o tempo de execução de 129 minutos,-1
"A falha principal e mais devastadora do filme é sua dependência de fórmula, no entanto,",-1
"balk, que finalmente recebeu um papel digno de seus consideráveis ​​talentos",1
"como simultaneamente engraçado,",1
comédia romântica muito engraçada,1
O mais recente Assault Adam Sandler e possivelmente o pior filme,-1
"mergulhe em sua carteira, passe 90 minutos do seu tempo",-1
"quando o fogo se extingue, ficamos cara a cara com alguns dragões e é aí que o filme acaba falhando.",-1
"hatosy... retrata o jovem brendan com sua inteligência e sutileza habituais, sem mencionar um sotaque convincente.",1
estridente e sappy,-1
"chega da margem que dá ao telespectador a chance de aprender , de crescer , de viajar",1
apenas um bando de bons atores se debatendo em uma travessura que não é original nem terrivelmente engraçada.,-1
"Não é nenhuma surpresa que, como diretor, Washington exija e receba excelentes atuações, dele mesmo e do novato Derek Luke.",1
Não tenho certeza se essas palavras já estiveram juntas na mesma frase,-1
Esse foi um merecido co-vencedor do prêmio Audience para documentários no Sundance Film Festival,1
"Na seção "" em breve para ser esquecida 'da prisão peculiar de roubo",-1
por aí rende $ 9 e 93 minutos de vida irrecuperável,-1
"Poderia ter sido mais nítido e mais forte, mas é provável que seja agradável ao público que gosta de filmes que exigem quatro hankies",1
Não tenho idéia do parque.,-1
"É um longo caminho desde o aviso sombrio e inteligente de Orwell (1984) até o garanhão vazio de equilíbrio, e",-1
"uma comédia romântica deliciosa, espirituosa e improvável com uma trilha sonora de jazz",1
um que o levará à beira do seu assento por longos trechos,1
Uma mistura bastante agradável do quintal mais longo... e o estoque de trava de Ritchie Caper de 1999 e dois barris de fumantes.,1
no melhor,1
as forças duradouras das mulheres,1
banderas parece que não está tentando rir de quão ruim,-1
retrato fascinante,1
rochas,1
pouco inspirador,-1
enredo substituto para personalidade,-1
não é inteligente ou,-1
"As patas dos cineastas, tristes de dizer,",-1
Para ganhar dinheiro com bilheteria que deixa Michael Jordan com ciúme,1
um dos poucos sortudos que procuraram,1
Uma tragédia em movimento com alguns momentos humanos flutuantes,1
ser morto,-1
Aquele roubo de Harvard é um filme horrível - se fosse tão grande um fracasso,-1
chicana e auto-ilusão,-1
a lama deste suposto thriller psicológico em busca de propósito ou mesmo em uma trama,-1
favor de um lado completamente mais escuro,1
magnético como graham,1
Comédia barulhenta e completamente desagradável,-1
a grande surpresa final quase salva o filme.,1
inventivo,1
"a maneira como tudo isso funciona faz com que as mulheres pareçam mais cuidadoras estereotipadas e professoras de moral, em vez de atletas sérias.",-1
"Mas, mesmo assim, eu recomendo esperar por DVD e apenas pular direto para as cenas dela.",-1
Chiller cômico de invasão de aranha gigante,1
Não era tão bom para começar,-1
a importância de ser sincero,1
dica,1
"falha por conta própria,",-1
sem fôlego,1
sua premissa de dramaturgia 101,1
suas performances fantásticas,1
sem todo unificado,-1
um adolescente de festas e uma,1
A atmosfera de Sally Jesse Raphael de filmes como Filadélfia e American Beauty,1
arrasta para fora,-1
único filme bom,1
"Diretor Chris Wedge e roteiristas Michael Berg, Michael J. Wilson e Peter Ackerman criam alguns episódios que rivalizam com músicas vintage de Looney pelo caos mais criativo em um breve período de tempo.",1
um filme inventivo e cativante que é tão difícil de classificar quanto de resistir.,1
Comunique a verdade do mundo ao seu redor,1
com problemas todos os dias,-1
fazer justiça à terrívelza do filme,-1
Vê você como um convidado para um jantar exibindo seu doutorado,-1
Momentos de hilaridade,1
"é um cinema leve, para ter certeza",-1
"é que, no final, ninguém na platéia ou o filme parece realmente se importar",-1
"um filme inconcitivamente feio para ver, ouvir e pensar sobre",-1
genuinamente vale a pena,1
é bastante pretensioso,-1
O pesadelo da guerra,-1
marca o local.,1
"Em última análise, covarde",-1
Comida,1
comédias misantrópicas,-1
com amor pelos filmes da década de 1960,1
final insatisfatório,-1
tantas ideias boas quanto ruins é o frio consolo que o filme de chin serve com estilo e empatia,-1
de forma simples e eloquente,1
"finalmente envelheceram seu auge... e, talvez mais do que ele percebe",-1
"Se você for sabendo disso, você pode se divertir nesta caixa de areia cinematográfica",1
profundo ou substancial,1
"desviou muito longe para a zona da Exxon,",-1
em vídeo antes do final do mês,-1
até se preocupe em alugar isso em vídeo,-1
"é um filme suave com um soco dramático, uma ode assustadora à humanidade.",1
"sua recusa em reconhecer qualquer uma das placas, como se estivesse descobrindo um caminho até o fim amargo sem um mapa",-1
"é ofensivo, pueril e de boca suja sem imaginação se fosse pelo menos engraçado",-1
avalanche,-1
ser desagradável para crianças e adultos,-1
"Tudo o mais é direto dos desenhos animados da manhã de sábado - uma história recauses, escrita ruim e a mesma velha tolice",-1
"Amy e Matthew têm um relacionamento falso, mas",-1
É impossível até categorizar isso como um prazer culpado.,-1
trabalho elegante,1
ingenuidade e sofisticação,1
"Não é útil ouvir nomes extremistas, independentemente de você pensar que Kissinger foi um demônio calculador ou apenas um autopromotador escorregadio.",-1
Pleaser,1
O que é essencialmente uma novela estendida,-1
uma série de conjuntos de peças fascinantes,1
abrindo 'o jogo mais o fechou parcialmente.,-1
algo como um triunfo,1
Robert de Niro Performance,1
Perfeito em seus papéis,1
para melhoria,-1
realmente se preocupou em construir uma história real desta vez,1
mãe morta,-1
os laços mais divertidos,1
"frio, cinza, anti-séptico",-1
Sem consolo aqui,-1
Pode obscurecer este filme 'é a falta de idéias.,-1
A beleza da ode de Alexander Payne ao Everyman está nos detalhes.,1
"é as pequenas nuances que talvez tivessem que escapar do escrutínio autoconsciente do diretor Mark Romanek para acontecer, que finalmente ficam embaixo da sua pele",-1
é melhor,1
um monumento divino,1
"O apelo do humor vulgar, sexista e racista passou por cima da minha cabeça ou - considerando o quão baixa é a sobrancelha - talvez ela tenha escapado debaixo dos meus pés",-1
Está longe de se esguichar fresco,-1
curiosamente deprimente,-1
Pior ainda,-1
Herói antipático,-1
maternidade,1
é um filme de ação que cumpre a promessa de emoção,1
total,-1
"Não é arte, por um tiro no escuro",-1
dificilmente é o filme de fantasia mais original já feito,-1
cineasta estabelecida,1
para a casa assombrada,-1
Faça um filme importante sobre a infidelidade humana e o acontecimento que ele joga uma pia da cozinha em uma história já coberta de conceitos de enredo,-1
típica,-1
cênico,1
não é o jogador mais impressionante,-1
de melodrama involuntário e triângulos amorosos cansativos,-1
porno,-1
como uma comédia,1
Atrocidades cuidadosamente coreografadas,-1
"Também ouso dizer duas vezes - deliciosamente encantador - e totalmente americano, devo acrescentar - fatia de felicidade cômica",1
"Que pouca atmosfera é gerada pela iluminação sombria, conjuntos de macabros e",-1
um estudo sincero em desespero,1
", ele não tem idéia de fazer um filme",-1
"esse cachorro banguelo, já na TV a cabo,",-1
"Recomende """,1
Imagens e efeitos impressionantes,1
uma mensagem simples,1
para um filme que não tem nada,-1
uma tendência a escapar em Hokum,-1
aparentemente enojado com o material preguiçoso e a aparência disforme do produto acabado,-1
"um dia desses hollywood terá uma ideia original para um filme adolescente, mas",-1
Eu tive um sério desejo de agarrar a velha senhora no final do andador do meu corredor e jogá -lo na tela em frustração,-1
Um dos diretores raros que sentem atuação é o coração e a alma do cinema,1
mesmo quando ele não está em seu estado crítico mais perspicaz,1
para alguns em vez de dezenas,-1
Dollish e sem intercorrências,-1
"muito melhor se fosse, bem, mais aventureiro",-1
"todo mundo adora uma história de Davi e Golias,",1
eu estava esperando,-1
a importância de ser sincero oferece oportunidades para sorrisos e risadas ocasionais,1
melhor e mais,1
exibe o sensacionalismo superficial característico da novela,-1
torna -se parte de sua diversão,1
brilha nesta novela congelada de tundra que respira uma vida extraordinária na existência privada do povo inuit.,1
"A natação acerta os detalhes, desde o seu passeio de corpos quase vestidos em Myrtle Beach, S. C. , para o choque adrenalina de uma súbita corrida para o almoço no restaurante.",1
"Parece um ardil, uma tática para encobrir o fato de que a imagem é construída em torno de um núcleo de Flimsy - ou, pior ainda, inexistente - idéias",-1
faz sua mágica com tanta exuberância e paixão que a duração do filme se torna parte de sua diversão.,1
história simpática,1
"criado, engajando cinema que deve atrair o público sofisticado com fome de qualidade e um fio nostálgico e torcido que os manterá adivinhando",1
Retornar para Neverland consegue atravessar a linha entre outro clássico para a empresa e,1
"Em seu último esforço, narrativa, Solondz finalmente fez um filme que não é apenas ofensivo - também é bom.",1
imagens emprestadas,-1
dolorosamente honesto e deliciosamente atrevido,1
Conte sua história,1
Muito pouca emoção,-1
"um dos melhores, mais",1
de sinceramente psicologização de livros didáticos,1
O filme é delicadamente narrado por Martin Landau e dirigido com sensibilidade e habilidade por Dana Janklowicz-Mann.,1
tente muito ser mítico,-1
polegares até Paxton,1
controverso,-1
o melhor posto de cineastas franceses,1
sexualmente explícito,-1
: O Widowmaker é um ótimo fio.,1
"uma aparência inteligente e corta, rápida e suja",1
muito divertido,1
descuidado e,-1
desenvolvido,1
Trapades por si mesmo e se retira para um território confortável.,-1
é uma tristeza avassaladora que parece ter entrado na sua corrente sanguínea.,1
"Shiner certamente pode percorrer a distância, mas não é material do campeonato mundial",1
Ainda é um bom momento para a maior parte,1
provavelmente seria mais eficaz se usada como uma ferramenta para reunir manifestantes anticatólicos.,-1
"Você pode assistir, rir e receber um impulso de adrenalina sem sentir que você reduziu completamente seus padrões de entretenimento.",1
"Presentes de Shyamalan, que são tais que continuaremos assistindo os céus para o seu próximo projeto",1
má edição,-1
deslize pela ladeira escorregadia da desonestidade após um encontro com os ricos e os poderosos que não têm nada além de,-1
... Olivier Assayas criou um olhar absorvente da sociedade francesa da província burguesa.,1
Corte suas perdas-e a nossa-e retite-a as aventuras de Nash direta para o videocolas,-1
"tantos arenques vermelhos, tantos sustos falsos,",-1
gaiola entediada,-1
sua abertura,1
precisa de más lições de atuação e talvez um pouco de café,-1
Ainda é terrível!,-1
falei por todo o caminho,-1
"Bons atores, boa poesia e boa música",1
são mais bobos do que assustadores,-1
é um thriller policial corajoso com toda a dinâmica familiar disfuncional que se poderia desejar,1
também é lindamente agido.,1
"Por fim, o ritmo semelhante ao caracol e a falta de ressonância temática tornam o filme mais bobo do que assustador, como uma espécie de programa de decoração de Martha Stewart.",-1
perde sua capacidade de chocar e surpreender,-1
"um roteiro forte,",1
", eles encontram novas rotas através de um bairro familiar",1
