text,label
"A câmera deixa a desejar, pois se você usa o zoom a qualidade de imagem da foto cai muito, mais muito mesmo.",-1
Para evitar marcas de digitais comprei uma capa da ClearView da própria Samsung.,1
Smartphone bonito e elegante,1
Produto custo beneficio bom.,1
A tv não tem boa recepção.,-1
Não trava nunca e isso é essencial.,1
"COMO VOU SABER, SE NÃO RECEBI.",-1
"Só não deixe cair, quebra fácil.",-1
O aparelho é fantástico e não trava.,1
"Aparelho Bom, porém com algumas limitações.",1
"Meu terceiro aparelho da Motorola, não me arrependo!",1
Moto g 5 plus ótimo desempenho.,1
O melhor celular que tive.,1
câmera top.,1
Perfect.,1
The Best.,1
"Amei, super recomendo a todos camera maravilhosa.",1
Gostei do produto.,1
Mas é um excelente aparelho.,1
não trava,1
rápido,1
leitor de digital super rápido,1
O que eu mais busco num celular é a qualidade e possibilidade de edição nas configurações da câmera.,1
leve,1
a Samsung que enche de APPs que não se utiliza que não tem como apagar.,-1
Boa velocidad.e.,1
uma coisa que falta é a utilização de um microfone externo que faz muita falta.,-1
Poderia ser mais simples.,-1
Mas ele é muito bom nas funcionalidades que já usei.,1
Até agora ta bem bom.,1
Aparelho muito bom.,1
A QUALIDADE DAS IMAGENS SÃO EXCELENTES,1
A tela tem muita qualidade.,1
Vale o que custa.,1
"O leitor de digital é outro fator positivo, pois ele é rápido e prático.",1
Grava Vídeos.,1
Otimo custo beneficio.,1
Smartphone muito bom perfeito.,1
Mto Boa.,1
COM A LOJA ESTÁ ALÉM DA PIOR POSSÍVEL.,-1
"O aparelho corresponde as expectativas, estou muito feliz em ter comprado este produto!",1
"carrega mais rápido ainda e a bateria dura muito (uso muito celular, jogos, aplicativos, redes sociais).",1
Recomendo muito a compra!,1
Comprei recentemente essa camera por um otimo preco em uma grande rede de hipermercados.,1
É um produto com uma ótima qualidade.,1
Celular de ótimo custo-benefício.,1
aparelho é bem rápido,1
leve.,1
APARELHO NA COR OURO MUITO LEGAL.,1
O alarme-despertador não toca se o aparelho estiver desligado.,-1
"as funções da câmera podia ser melhor, não tem embeleze , como assim? é não tem, triste!!",-1
Alta qualidade e performance.,1
Processador poderoso.,1
"Achei as fotos perfeitas, naao vi deferença entre a superioridade que falam do S6 e vamos combinar que se quer fotos profissionais vc deve comprar uma camera fotografica.",1
Sensacional.,1
pouca memória para os recursos que possui,-1
Sempre visito o site do buscape e sempre tem preços descritos na imagem so que quando vc clica na loja o preço sobe igual magica ..,-1
DEVERIA SE CHAMAR SAMSUNG TRINCA RAPIDO.,-1
"O preço é alto, Mas eu espero que a durabilidade compense o alto investimento.",-1
AMEI!,1
"apenas não gostei muito da câmera, mas quando ao restante estou satisfeita!",-1
Esquenta muito com os dados móveis ligados.,-1
"A diferença é que esse aqui não trava e a bateria dura, DE FATO, 1 dia inteiro.",1
A câmera não é das melhores.,-1
Ótima tela.,1
Design bonito.,1
"Também percebi um bug que quando se carrega o celular, dependendo da capa de proteção não dá pra usar a tela touch (a voltagem interfere na detecção dos toques)",-1
funcionalidade boa.,1
fácil de manusear.,1
Muito bem sua câmera.,1
"Comprei pelo custo benefício, e levei muito mais que um bom preço.",1
NÃO COMPRE.,-1
as fotos são ótimas.,1
"Bom aparelho, atende na maioria dos requisitos!",1
Excelente produto.,1
Gostei.,1
Gostei do celular.,1
Praticidade e qualidade.,1
Ótimo smartphone,1
Toooop.,1
Ruim.,-1
Quase perfeito.,1
A resolução da tela é ótima.,1
Produto excelente para qualquer ambiente.,1
Eu comprei esse aparelho depois de varios reviews de outros smartphone nessa faixa de preço e não me decepcionei.,1
FUJA!,-1
Sistema muito limpo,1
Positiva.,1
"Não tenho oque reclamar deste aparelho, simplesmente sensacional.",1
a tela está abaixo da categoria.,-1
cumpre o que promete.,1
Boa relação custo benefício.,1
"Comprei um S7 ano passado porém perdi, comprei outro igual pois achei maravilhoso!",1
Atualmente um dos melhores.,1
Recomendo a todos os iniciantes que desejam dar um passo a mais no mundo da fotografia.,1
Adorei o produto.,1
péssima resistência.,-1
Bom custo benefício.,1
o audio é muito bom.,1
Verificar a oferta do Shoptime.,-1
Ótimo aparelho.,1
câmera me surpreende.,1
Este é o meu terceiro aparelho da Motorola e não compraria um de outra marca!,1
imagem excelente da pra brincar até de ser fotógrafo!! kkkkkk.,1
uma coisa que falta é a função nativa da transmitir arquivos via Wi-Fi direct.,-1
Tem sido uma experiência ótima.,1
Aparelho excelente!!!,1
"fácil mexer, até o momento não tenho queixas.",1
com preço bom.,1
Satisfeita.,1
Mais um produto de qualidade!,1
Ótima recepção e imagens Recomendo!!!!,1
"Como é um produto que adquiri a pouco tempo, até o momento não me deu problermas.",1
Exelente.,1
É um ótimo aparelho.,1
celular com ponto forte na qualidade das fotos.,1
"A bateria dura mais de 1 dia, isso usando com frequência!",1
Qualidade Samsung.,1
"Registrei com detalhes os melhores momentos em família, amigos e amores.",1
COMPRARIA COM CERTEZA.,1
Otima.,1
Pesquisei muito antes de comprar e não me arrependi.,1
Falso anúncio.,-1
duração da bateria excelente!,1
Muito boa!,1
O que falta é um bom manual de uso.,-1
Não há aparelho melhor no mercado.,1
o celular é excelente,1
"Permite fotos com qualidade profissional, desfocadas, com planos bem distintos( adoro! rsrs) e com alta resolução.",1
Adquiri o produto e avalio ótimo custo-benefício.,1
Celular muito bom.,1
O aparelho é excelente.,1
Com a atualizacao a bateria deu uma diminuída na duração.,-1
"Bateria dura até 2 dias, muito boa.",1
Recomendo 100%.,1
Muito bom produto.,1
Exelente acabamento.,1
EXCELENTE.,1
Com sempre um produto sem igual!,1
"Genial demais para eles também. Não possui nem &dquote&meus documentos&dquote& ou &dquote&biblioteca&dquote&, é preciso baixar APP pra gerenciar seus arquivos, acessar seus downloads, etc.",-1
"Para mim, a memória interna deveria ser aumentada, pois o Android quase ocupa toda ela.",-1
câmara ótima.,1
"A três anos fiz um pesquisa aqui no site Buscape sobre câmeras digitais e fui tirando minhas duvidas, enfim escolhi a câmera Canon EOS Rebel T5.",1
O custo beneficio vale a pena.,1
Lindo.,1
Ótimo Produto.,1
Muito bom.,1
"Bom, mas poderia ter versão de 3gb.",1
É um smartphone TOP.,1
Eu tinha um iphone e pelo alto custo optei pela S7 Samsung.,1
Fotograr à noite ou locais com pouca luminosidade é difícil.,-1
Bom desempenho.,1
Excelente!,1
Produto de boa qualidade,1
Plenamente satisfatório.,1
a câmera melhorou bastante em relação as versões anteriores do Moto G.,1
leitor de digital multifunções,1
"Sempre adquiri celulares dessa marca, pela confiança e qualidade e dessa vez o aparelho de mostrou muito bom, com grande performance e muitos pontos positivos.",1
Elogio.,1
O problema pra mim é a bateria.,-1
Facilidade no uso.,1
O produto e intermediario digamos que pobre tem que tomar no *** memo.,-1
"Falta uma mochila para transporte, o que daria muito mais segurança, mesmo sabendo da robustez do corpo.",-1
"A tela do aparelho é levemente curvada na lateral(sim estamos falando do Flat não do Edge), o que impede de haver uma película que cubra toda a tela do celular.",-1
Se destaca pela câmera.,1
fotos de alta resolução.,1
Estou impressionado com o desempenho do celular!,1
Aprovado!,1
"Já vai fazer 1 ano que tenho ela, nunca tive problema, super recomendo!",1
Òtimo Produto.,1
A qualidade é muito boa.,1
O produto é muito bom.,1
Produto de alta qualidade.,1
Excelente acabamento.,1
aparelho muito bonito.,1
"O celular possui design bastante sofisticado, com as bordas metálicas e todo revestido de vidro.",1
A câmera e suas funcionalidades estão me surpreendendo.,1
"com tempo de uso começou a reiniciar sozinho, trava de vez em quando, esquentar bastante.",-1
QUALIDADE.,1
Frágil.,-1
"Produto de otima qualidade, produto feito para durar.",1
Celular ótimo.,1
AMEI.,1
Muito rapido.,1
Excelente câmera,1
Vale a pena a compra no segmento de intermediários.,1
desempenho excelente,1
E muito show esse celular S7.,1
Um celular de ponta pra durar varios anos.,1
O aparelho é bastante rápido.,1
Incrível!,1
"O modo automático não é muito eficiente, mas as funções são variadas e sabendo usa-las a câmera é muito boa.",1
eficiente e ágil.,1
"Funciona com desenvoltura, tem bons recursos, não trava (diferente de alguns comentários que li, não sei o que possa ter acontecido), enfim, estou contentíssimo com o produto.",1
Produto bom.,1
seu processador consegue rodar todos os aplicativos-jogos que eu utilizava antes e ate os atuais.,1
o design que poderia ser melhor.,-1
"com destaques para sua câmera, e o moto gestos!!!!",1
Gosto muito dos moto g e este supera minhas expectativas.,1
A ENTREGA FOI RÁPIDA E MUITO BOA.,1
Òtimo aparelho.,1
Poderia vir um software pelo menos trial para poder editar fotos.,-1
O Galaxy S7 é surpreendente,1
"TUDO O QUE EU QUERIA E ESPERAVAPODE PARECER UM POUCO CARO, MAS FAZ TODA DIFERENÇA PARA QUEM PROCURA RAPIDEZ E AGILIDADE ASSIM COMO EU, POIS GARANTO QUE NÃO VAI SE ARREPENDER.",1
Até o momento estou adorando o aparelho.,1
designer moderno.,1
Desligou sozinho e parau de funcionar.,-1
O aparelho é de fácil manuseio.,1
Bom custo/benefício.,1
tela grande com melhor qualidade do mercado,1
Bastante simplificado.,1
boas funcionalidades.,1
O Galaxy S7 não decepciona.,1
Otimo custo-beneficio.,1
Aparelho intermediário com cara e funções de um top de linha.,1
"Sem comparação, o melhor custo benefício da história.",1
Excelente produto para iniciantes em fotografia.,1
Faço free lance e está sendo de ótimo benefício!,1
Sensacional..,1
Fácil de usar e com vários recurso que são encontrados na linha premium.,1
ótima câmera.,1
Câmera ótima,1
"Comparado com outras marcas, atualmente achei que este celular tem o melhor custo-benefício.",1
Muito rápido!,1
Uma ótima compra.,1
Desempenho imbatível.,1
Jogabilidade excelente.,1
Podia ter melhor custo-benefício.,-1
Extremamente satisfeito.,1
A bateria poderia durar mais,-1
O Android 7.0 é muito bom.,1
as partes em plástico o tornam frágil.,-1
Produto bonito.,1
Achei que a qualidade da câmera é um excelente ponto.,1
"muito intuitiva, fácil de usar",1
Não trava e não engasga.,1
um perfeito aparelho!,1
Vale todo o investimento para quem busca um produto premium.,1
muitos recursos!,1
Produto de qualidade,1
"O celular realmente é bom mas o fone de ouvido deixa a desejar, machuca o ouvido e incomoda bastante.",-1
"Até agora, não vi pontos negativos.",1
facilidade de uso.,1
Fácil de usar,1
Esta sendo bom.,1
Ja é meu terceiro aparelho da linha MOTO G!Mais uma vez um aparelho ótimo!,1
"Show de bola, era o que eu procurava.",1
"seu desempenho é excelente, principalmente pelo seu valor.",1
fácil manuseio.,1
"O blinde que estava previsto em sem entregue junto com o produto não veio, mesmo estando dentro da período promocional.",-1
Ótimo aparelho intermediário.,1
O Display é bem fácil de acessar,1
Pode comprar esse produto tem qualidade.,1
agradável manuseio.,1
único detalhe contra é que não aceita cartão de memória.,-1
Só o preço que é alto demais,-1
bateria q dura de 1 a 3 dias.,1
"De mais, excelente!",1
EXCELENTE PRODUTO.,1
o preço é muito alto em relação aos benefícios que o aparelho entrega.,-1
"Um bom aparelho, caro por sinal.",1
A resolução da câmera é perfeita.,1
Vale ressaltar que a Samsung me mandou rapidamente o Gear VR SM-R323NBKAZTO e o ponto frio entregou numa rapidez impressionante.,1
É um produto bom mas não contemplou as minhas expectativas.,1
Design agradável.,1
Smartphone muito bom.,1
Fiz uma ótima compra.,1
"Sua câmera é excelente, principalmente em situações com baixa luminosidade.",1
"Tirando a bateria que para mim não melhorou, por hora estou amando.",1
É rápido.,1
Camera muito boa.,1
Bonito e Rápido.,1
"Só o software que poderia ter alguns recursos de fábrica a mais, como gravador de voz e ligações.",-1
caro.,-1
Câmera espetacular.,1
Anuncio falso.,-1
"Com ISO acima disso as fotos ficam boas, mas apresentam algumas granulações leves.",1
Troquei um iPhone 5S pelo Galaxy S7 e estou muito satisfeita.,1
Super recomendado.,1
O produto é muito bom e atende ao requerido.,1
"Muito bom o manuseio, configuração ótima.",1
Produto atende às expectativas,1
Ótimo Smartphone.,1
Câmera boa.,1
Aparelho bem moderno e rapido com funções de ultima geração.,1
Processador rápido.,1
Valeu a pena!,1
Só achei um pouco pesado.,-1
tem uma boa memória,1
"Para ter mais do que ele oferece, você vai ter que gastar o dobro em aparelhos como Galaxy S8 ou Iphone 9999s, que custam 3k.",1
um pouco mais caro que a maioria porém vale cada centavo.,1
bom desempenho,1
incluindo slot pra 2 chips mais cartão de memória.,1
Deveria vir com bateria extra,-1
Ótima câmera.,1
ótimo custo/benefício.,1
Aparelho mais bonito pessoalmente (dourado).,1
"Quero ter uma Canon- Eos-rebel-t5- 18,0 Megapixels.",1
a duração da bateria que poderia ser melhor.,-1
A imagem é muito boa.,1
"celular muito bom, não precisa mais q isso.",1
android e bom despacha bem rapido.,1
deveria ter acabamento mais refinado.,-1
"com 4 GB de memória RAM (um exagero, sobra!)",1
"Aparelho excelente, cumpre com o prometido.",1
Já caí na armadilha dos Iphone (itunes..,1
Paguei sedex pra chegar em 3 dias..,-1
"Não funciona bem conectado pelo bluetooth nos carros, tenho iPhones e Galaxys na família que funcionam bem nos carros, o Moto G5 não funciona.",-1
Produto perfeito muito bom.,1
Maravilhosa.,1
"Depois de pesquisar, achei que esse seria o melhor custo benefício.",1
camera muito boa.,1
A bateria não aguenta a tela e o processador em uso prolongado.,-1
O hardware é potente e passa a impressão de que durará vários anos sem se tornar obsoleto.,1
"O melhor que a Samsung já conseguiu montar, celular perfeito para todos os usuários.",1
"Em 02/05/17, comprei este smartphone pelo site do Extra.",-1
Bom custo beneficio.,1
"Aparelho muito bom, me atende no que preciso no dia a dia.",1
Aparelho excelente.,1
"Mas acredito que em breve me adaptarei ao produto, e essa questão será passado.",-1
Otima camera.,1
Bom Produto.,1
Este smathphone me surpreendeu positivamente.,1
Melhor custo beneficio.,1
Bateria muito boa que aguenta até mais de um dia sem recarregar com minha experiência de uso.,1
Encatamento!!!,1
"INCRIVEL, NÃO TRAVA DE FORMA ALGUMA",1
com muita memória.,1
Sem comparações!!!,1
"Ainda estou aprendendo a mexer nele, mas até o momento posso afirmar que é o melhor celular que tive.",1
O melhor aparelho que tive ate hoje.,1
Prática abusiva de preços de manutenção e celular que quebra na primeira queda.,-1
Para quem procura uma câmera de entrada ela é muito boa!,1
Segundo o pessoal a motorola esta trazendo para o terceiro mundo o pior dos piores .,-1
Fácil de usar.,1
e o leitor de digitais dá uma segurança a mais.,1
"ele está com uma mancha na tela do lado direito na parte inferior do aparelho, o que vocês podem fazer a respeito.",-1
Desempenho excelente.,1
Um produto com um grande desempenho,1
"Quando fui buscar o aparelho, quiseram entregá-lo para mim sem os chips e sem o micro SD que estavam no aparelho - penso que perderam esses chips! Reclamei com a Motorola e estou aguardando solução.",-1
Ótima tecnologia,1
"Tenho usado o aparelho desde da 2ª geração, gosto do produto e da marca Motorola/Lenovo, por isso recomendo a todos e principalmente aos meus amigos e familiares.",1
já vem com Android 7.,1
detalhes fazem dele o melhor custo benefício da categoria.,1
Amando meu Moto G plus.,1
Celular excelente!,1
boa duração de bateria.,1
"Ótimo, eu recomendo!",1
Um exemplo e ele informar que tipo de ligação você está recebendo (telemarketing / golpe / propaganda) sem uso de um app especial para isso.,1
NÃO RECEBI O PRODUTO A MAIS DE 30 DIAS.,-1
O único defeito é que a películas protetoras disponíveis no mercado não protegem toda a tela por conta do design ligeiramente curvo.,-1
ótimo display,1
"É um valor caro a se pagar, mas vale a pena.",1
É à prova d&squote&água mesmo.,1
processador octa core 2.0 igual a alguns tops de linha.,1
A bateria mal da pra um dia completo.,-1
muito bom desempenho.,1
A memória é ótima e ainda é expansível.,1
Amei.,1
"Não há smartphone perfeito, mas pela sua faixa de preço atende muito bem.",1
A câmera é excepcional.,1
Celular barato!,1
O FORMATO DO APARELHO CABE CERTINHO E CONFORTAVELMENTE NA PALMA DA MÃO,1
"Ótimo aparelho, está entre os melhores smartphones da linha mediana da atualidad.",1
oferece atualizações frequentes.,1
"Muito bom, excelente produto. Me surpreendeu.",1
Achei que a duração da bateria é um excelente ponto.,1
Peca pela pouca duração da bateria.,-1
excelente aparelho.,1
controle de foco fácil. Manual ou automático.,1
Não decepciona.,1
A transferencia dos dados do meu cel ant pra esse foi hiper tranquila em 10 minutos apenas encostando um ap no outro. Uma coisinha ou outra com app da marca mas isso é o de menos.,1
boa qualidade da câmera,1
Boa durabilidade da bateria.,1
"O custo é alto, mas ainda é menor do que dia iPhone equivalentes.",1
o processador deixou o aparelho voando,1
Tudo de bom.,1
Desempenho fantástico.,1
Só a Conon mesmo para me proporcionar tanta coisa boa! Sou fotógrafa por paixão e Conor de coração!,1
As fotos noturnas ficam boas e as funcionalidades e opções de personalização são muito úteis para o dia a dia.,1
O zoom dela é incrível!,1
Confesso que me surpreendi com ela.,1
apenas a bateria a bateria podia ser melhor.,-1
O melhor celular do mundo.,1
Destaque para o desempenho em jogos.,1
"Porém, a bateria é um lixo e antes das 15hs eu já preciso recarregar.",-1
"As bordas arredondadas ativa, dificulta o manuseio, pois faz com que ações não conceitual se realize.",-1
consigo fotos muito bonitas sem muito trabalho de ajuste fino.,1
Maravilhoso.,1
Gostei muito.,1
Não tenho mas estou encantada.,1
Diminuiu o seu tamanho.,1
Boa fluidez,1
Produto dispensa comparativos,1
O celular atendeu plenamente minhas expectativas.,1
Excelente câmera! Vale a pena.,1
Bateria horrível.,-1
Ótimo smartphone.,1
Ótima legal de usar.,1
O anuncio da TIM é uma enganação!,-1
"Trava, mesmo que raramente.",-1
"Estou adorando a experiência com a Canon Powershot SX520! Muito boa, essa câmera!",1
O leitor de digital é muito rápido e eficiente.,1
Android puro.,1
APARELHO FUNCIONAL ACERTEI NA COMPRA POIS SÓ GOSTO DA MARCA MOTOROLA (MOTO G 5).,1
Ótima.,1
O resto o celular é excelente.,1
para que pagar mais se pode ter quase o mesmo por menos.,1
Maquina Boa utilização.,1
"Recentemente comprei um Galaxy S7, em 3 dias, numa pequena queda trincou parte do display (falo pequena queda porque os outros modelos que tive, sofreram quedas piores e permaneceram intactos)",-1
Muito Boa.,1
no tocante ao preço quando comparado aos outros da mesma categoria possui um relação custo beneficio melhor.,1
Recebi o produto mas o mesmo não carregava.,-1
espaço perfeito!,1
Câmera muito boa.,1
Vale a pena principalmente pelas Moto Ações que facilitam a usabilidade.,1
Produto excelente e sem arrependimento.,1
O melhor smartphone que tive.,1
câmeras perfeitas.,1
Ótimo custo-benefício.,1
fácil de usar,1
fácil de usar.,1
As fotos e vídeos possuem imagem perfeitas.,1
Surpreendente para uma Camera Canon.,1
Celular bem completo.,1
"Always On é uma função inovadora e muito útil, uma vez que não precisamos mais acender a tela do dispositivo para ver as horas.",1
Meu 1° aparelho Foi o Motog-1 daí em tão Não quis outra marca ... Por isso dei credibilidade Ao fabricante Motorola..Agora adiquiri o ( Motog-5 plus ) Aparelho sensacional Motorola está de parabéns TKS ....,1
A câmera com uma saliência grande requer cuidados para não danificar.,-1
Bom custo/beneficio.,1
Possui uma ótima tela,1
"É tudo que eu esperava, completamente satisfeito!",1
Compensa!,1
"Sobre a anatomia, seu desenho é bom.",1
A Câmera tem ótimo desempenho e tem resultados de uma semi professional.,1
Elegante (em vidro).,1
"Isso, porém, traz um desconforto relacionado às impressões digitais que marcam todo o aparelho.",1
Ótimo smartphone!,1
Pouco tempo mas caro para o que oferece.,-1
facil de usar ...,1
"Consegui uma promoção incrível pelo extra que de 1499 saiu por 879,00 a vista e por esse preço tenho certeza que não encontraria um celular desse nível.",1
"Tem ISO relativamente bom, mas apresenta uma limitação em qualidade a partir do ISO 1600.",1
"Muito bom, vale a pena!",1
peca um pouco na duração de bateria,-1
"Tirando esses detalhes, o celular é excelente!",1
Câmera muito boa!,1
"Mesmo com esse grave erro, o Extra não demonstrou respeito perante o consumidor.",-1
velocidade do processador perfeito!,1
Satisfeita com a compra.,1
Celular com bons recursos.,1
"Quanto ao software, muito poluído.",-1
"Não tem botão ""Reiniciar"", aparentemente é algo genial demais para os desenvolvedores. Desligue e ligue.",-1
um processador muito bom que otimiza demais o uso no dia-a-dia.,1
Android funcional e leve.,1
Bom Aparelho.,1
Recomendo o produto e.mbora eu não tenho mas conheço.,1
Até o momento não tive problemas com o aparelho.,1
Antes eu tinha um S4.,1
"Não possuo,mas penso em ser fotográfa e obtê-la um dia!",1
Excelente produto!,1
"Adorei, atendeu minhas necessidades.",1
Satisfeito.,1
bateria que dura bastante.,1
"Nossa o zoom dela é incrível, muito boa!",1
"Sabemos que canon é a melhor marca para câmera para qualquer tipo de uso, eu tenho essa câmera e posso afirmar que ela superou as minhas expectativas não só pela qualidade da imagem mais também pela qualidade do vídeo que esse produto é capaz de fazer.",1
A tela não tem o melhor contraste de cores (eu descobri que prefiro tela super AMOLED),-1
Me surpreendeu o produto.,1
"Ótimo produto, recomendo a todos a compra dessa câmera, para quem gosta de fotos vai suprir todas as necessidades.",1
Tive uma excelente experiência.,1
Celular com boa bateria.,1
Vantajosa no tocante ao uso de outras lentes e de facil troca.,1
moderno.,1
Este Smartphone superou a minha expectativa.,1
"produto muito bom, atendendo as expectativas da marca Moto.",1
câmera excelente,1
"Vou tentar entrar em contato com a empresa.???????Só houve uma demora gigantesca na entrega, mas veio.",-1
ótimas fotos,1
Uma ótima câmera para quem gosta de fotos.,1
Otimo celular.,1
Satisfeitíssimo.,1
carrega rápido,1
Cumpre o que promete.,1
Excelente zoom (42).,1
tem um preço ótimo portanto nao me arrependi,1
"Além disso, solicitei para a atendente um orçamento para troca da tela e a mesma me informou que o valor seria de 980R$, além de 35R$ de orçamento, totalizando 1015R$.O preço que paguei pelo produto foi de 1661,59R$.Sendo assim, o valor para um reparo custaria mais de 60% do valor do aparelho.Além disso, no próprio site da empresa samsung, é informado que o reparo de tela custaria 439R$ nos centros de Reparo vide link: www.samsung.com/br/support/valorreparo/. Essa prática, de vender um produto de baixa qualidade, que escorrega e que quebra facilmente e depois cobrar valores surreais de reparo, na minha opinião se caracteriza como uma prática abusiva de preços e uma maneira de tentar extorquir os clientes. Possuia um celular da motorola moto G5 a cerca de 1 ano, que teve quedas muito piores e que ainda funciona perfeitamente e está com minha namorada.",-1
qualidade das fotos perfeita.,1
o principal é que os oito processadores cumprem muito bem sua função!,1
Muito bommmm.,1
ótimo custo-benefício.,1
